year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,AK,Alaska,Northwest Arctic,02188,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.5,11.8,15.5,7423,4634,,
2022,AK,Alaska,Northwest Arctic,02188,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.0,11.3,14.9,7423,4634,,
2022,AK,Alaska,Petersburg,02195,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.3,7.1,9.5,3360,2664,,
2022,AK,Alaska,Petersburg,02195,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.4,8.9,11.9,3360,2664,,
2022,AK,Alaska,Prince of Wales-Hyder,02198,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.8,9.3,12.3,5650,4434,,
2022,AK,Alaska,Prince of Wales-Hyder,02198,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.0,15.7,5650,4434,,
2022,AK,Alaska,Sitka,02220,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.4,7.2,9.6,8382,6754,,
2022,AK,Alaska,Sitka,02220,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.7,8.4,11.2,8382,6754,,
2022,AK,Alaska,Skagway,02230,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.0,6.9,9.3,1081,924,,
2022,AK,Alaska,Skagway,02230,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.4,8.0,10.8,1081,924,,
2022,AK,Alaska,Southeast Fairbanks,02240,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.2,7.9,10.5,7021,5207,,
2022,AK,Alaska,Southeast Fairbanks,02240,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.3,8.9,11.7,7021,5207,,
2022,AK,Alaska,Wrangell,02275,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.8,7.6,10.2,2070,1682,,
2022,AK,Alaska,Wrangell,02275,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.5,10.8,14.4,2070,1682,,
2022,AK,Alaska,Yakutat,02282,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.6,9.2,12.2,700,563,,
2022,AK,Alaska,Yakutat,02282,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.2,11.5,15.2,700,563,,
2022,AK,Alaska,Yukon-Koyukuk,02290,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.4,11.6,15.3,5179,3757,,
2022,AK,Alaska,Yukon-Koyukuk,02290,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.6,13.5,17.7,5179,3757,,
2022,AZ,Arizona,Apache,04001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.9,16.0,19.8,65432,48388,,
2022,AZ,Arizona,Apache,04001,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.1,18.0,22.2,65432,48388,,
2022,AZ,Arizona,Cochise,04003,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.8,9.5,12.3,125663,99550,,
2022,AZ,Arizona,Cochise,04003,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.2,15.7,125663,99550,,
2022,AZ,Arizona,Coconino,04005,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.4,9.1,11.7,144060,116202,,
2022,AZ,Arizona,Coconino,04005,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.9,8.7,11.1,144060,116202,,
2022,AZ,Arizona,Gila,04007,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.4,13.2,53922,43714,,
2022,AZ,Arizona,Gila,04007,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.5,14.6,18.5,53922,43714,,
2022,AZ,Arizona,Graham,04009,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.8,14.3,38779,28375,,
2022,AZ,Arizona,Graham,04009,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.9,11.2,14.8,38779,28375,,
2022,AZ,Arizona,Greenlee,04011,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.4,9.9,12.9,9302,6806,,
2022,AZ,Arizona,Greenlee,04011,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.0,10.5,13.7,9302,6806,,
2022,AZ,Arizona,La Paz,04012,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.9,11.3,14.8,16506,13903,,
2022,AZ,Arizona,La Paz,04012,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,19.7,17.3,22.3,16506,13903,,
2022,AZ,Arizona,Maricopa,04013,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.4,9.4,11.5,4551524,3532288,,
2022,AZ,Arizona,Maricopa,04013,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.4,10.3,12.5,4551524,3532288,,
2022,AZ,Arizona,Mohave,04015,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.8,9.5,12.1,220816,185152,,
2022,AZ,Arizona,Mohave,04015,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.9,17.5,220816,185152,,
2022,AZ,Arizona,Navajo,04017,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.3,11.7,14.7,108650,81314,,
2022,AZ,Arizona,Navajo,04017,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.0,14.2,17.8,108650,81314,,
2022,AZ,Arizona,Pima,04019,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.3,9.1,11.5,1057597,850216,,
2022,AZ,Arizona,Pima,04019,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.7,10.4,13.1,1057597,850216,,
2022,AZ,Arizona,Pinal,04021,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.8,10.5,13.2,464154,363401,,
2022,AZ,Arizona,Pinal,04021,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.0,12.4,15.6,464154,363401,,
2022,AZ,Arizona,Santa Cruz,04023,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.6,12.7,16.7,48759,36389,,
2022,AZ,Arizona,Santa Cruz,04023,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.9,14.8,19.1,48759,36389,,
2022,AZ,Arizona,Yavapai,04025,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.1,8.0,10.3,246191,208516,,
2022,AZ,Arizona,Yavapai,04025,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.8,12.2,15.5,246191,208516,,
2022,AZ,Arizona,Yuma,04027,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.9,12.3,15.6,207842,155973,,
2022,AZ,Arizona,Yuma,04027,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.5,13.7,17.3,207842,155973,,
2022,AR,Arkansas,Arkansas,05001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.7,12.0,15.6,16512,12710,,
2022,AR,Arkansas,Arkansas,05001,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.2,15.0,19.4,16512,12710,,
2022,AR,Arkansas,Ashley,05003,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.5,12.8,16.6,18354,14253,,
2022,AR,Arkansas,Ashley,05003,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.6,16.4,21.1,18354,14253,,
2022,AR,Arkansas,Baxter,05005,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.6,10.0,13.2,42435,34886,,
2022,AR,Arkansas,Baxter,05005,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.8,14.6,19.1,42435,34886,,
2022,AR,Arkansas,Benton,05007,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.6,12.5,302863,226571,,
2022,AR,Arkansas,Benton,05007,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.4,10.0,13.0,302863,226571,,
2022,AR,Arkansas,Boone,05009,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.2,9.6,12.9,38284,29646,,
2022,AR,Arkansas,Boone,05009,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.0,15.9,38284,29646,,
2022,AR,Arkansas,Bradley,05011,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.9,13.0,16.9,10135,7691,,
2022,AR,Arkansas,Bradley,05011,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.1,15.8,20.4,10135,7691,,
2022,AR,Arkansas,Calhoun,05013,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.9,11.2,14.8,4695,3837,,
2022,AR,Arkansas,Calhoun,05013,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.0,14.0,18.3,4695,3837,,
2022,AR,Arkansas,Carroll,05015,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,10.9,14.5,28742,22522,,
2022,AR,Arkansas,Carroll,05015,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.5,14.4,18.8,28742,22522,,
2022,AR,Arkansas,Chicot,05017,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.4,15.2,19.6,9873,7738,,
2022,AR,Arkansas,Chicot,05017,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,22.0,19.4,24.7,9873,7738,,
2022,AR,Arkansas,Clark,05019,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.2,21250,17009,,
2022,AR,Arkansas,Clark,05019,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.1,12.4,16.0,21250,17009,,
2022,AR,Arkansas,Clay,05021,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,11.0,14.5,14265,11193,,
2022,AR,Arkansas,Clay,05021,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.9,13.9,18.1,14265,11193,,
2022,AR,Arkansas,Cleburne,05023,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.1,13.4,25284,20610,,
2022,AR,Arkansas,Cleburne,05023,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.0,14.0,18.2,25284,20610,,
2022,AR,Arkansas,Cleveland,05025,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.4,11.7,15.3,7467,5842,,
2022,AR,Arkansas,Cleveland,05025,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.2,15.0,19.5,7467,5842,,
2022,AR,Arkansas,Columbia,05027,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.4,22216,17519,,
2022,AR,Arkansas,Columbia,05027,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.1,13.2,17.2,22216,17519,,
2022,AR,Arkansas,Conway,05029,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.5,11.7,15.5,21046,16346,,
2022,AR,Arkansas,Conway,05029,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.8,14.6,19.1,21046,16346,,
2022,AR,Arkansas,Craighead,05031,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.3,10.7,14.1,113017,84884,,
2022,AR,Arkansas,Craighead,05031,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.7,11.1,14.6,113017,84884,,
2022,AR,Arkansas,Crawford,05033,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.8,14.2,61075,46441,,
2022,AR,Arkansas,Crawford,05033,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.7,12.9,16.7,61075,46441,,
2022,AR,Arkansas,Crittenden,05035,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.8,13.9,17.9,47061,34396,,
2022,AR,Arkansas,Crittenden,05035,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.4,15.4,19.6,47061,34396,,
2022,AR,Arkansas,Cross,05037,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.9,12.1,15.7,16601,12703,,
2022,AR,Arkansas,Cross,05037,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.8,14.7,18.9,16601,12703,,
2022,AR,Arkansas,Dallas,05039,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.5,16.3,6191,4962,,
2022,AR,Arkansas,Dallas,05039,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,19.1,16.7,21.5,6191,4962,,
2022,AR,Arkansas,Desha,05041,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.6,15.6,19.8,10771,8099,,
2022,AR,Arkansas,Desha,05041,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,21.5,19.1,24.0,10771,8099,,
2022,AR,Arkansas,Drew,05043,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.7,11.9,15.7,16911,13179,,
2022,AR,Arkansas,Drew,05043,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.4,17.5,16911,13179,,
2022,AR,Arkansas,Faulkner,05045,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.9,10.4,13.5,127665,99253,,
2022,AR,Arkansas,Faulkner,05045,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.8,10.3,13.3,127665,99253,,
2022,AR,Arkansas,Franklin,05047,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.8,11.1,14.6,17271,13428,,
2022,AR,Arkansas,Franklin,05047,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.8,13.7,18.1,17271,13428,,
2022,AR,Arkansas,Fulton,05049,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.7,11.8,15.5,12382,9746,,
2022,AR,Arkansas,Fulton,05049,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,19.1,16.6,21.4,12382,9746,,
2022,AR,Arkansas,Garland,05051,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.5,10.0,13.1,100089,80594,,
2022,AR,Arkansas,Garland,05051,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.4,17.4,100089,80594,,
2022,AR,Arkansas,Grant,05053,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.5,12.6,18160,14212,,
2022,AR,Arkansas,Grant,05053,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.2,11.4,15.0,18160,14212,,
2022,AR,Arkansas,Greene,05055,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,11.0,14.4,46448,35423,,
2022,AR,Arkansas,Greene,05055,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.3,12.6,16.3,46448,35423,,
2022,AR,Arkansas,Hempstead,05057,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.5,12.6,16.5,19453,14606,,
2022,AR,Arkansas,Hempstead,05057,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.5,15.3,19.8,19453,14606,,
2022,AR,Arkansas,Hot Spring,05059,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.0,11.4,14.8,33203,26866,,
2022,AR,Arkansas,Hot Spring,05059,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.6,13.8,17.6,33203,26866,,
2022,AR,Arkansas,Howard,05061,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.2,11.4,15.0,12557,9352,,
2022,AR,Arkansas,Howard,05061,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.6,13.6,17.8,12557,9352,,
2022,AR,Arkansas,Independence,05063,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,10.9,14.3,37945,28806,,
2022,AR,Arkansas,Independence,05063,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.8,12.9,16.7,37945,28806,,
2022,AR,Arkansas,Izard,05065,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.9,10.3,13.7,14048,11539,,
2022,AR,Arkansas,Izard,05065,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.4,17.7,14048,11539,,
2022,AR,Arkansas,Jackson,05067,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.2,16624,13317,,
2022,AR,Arkansas,Jackson,05067,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.1,14.2,18.2,16624,13317,,
2022,AR,Arkansas,Jefferson,05069,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.3,13.4,17.3,64246,50524,,
2022,AR,Arkansas,Jefferson,05069,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.3,15.3,19.5,64246,50524,,
2022,AR,Arkansas,Johnson,05071,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.0,12.0,16.0,26001,19674,,
2022,AR,Arkansas,Johnson,05071,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.3,14.1,18.5,26001,19674,,
2022,AR,Arkansas,Lafayette,05073,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.9,13.9,18.0,6101,4971,,
2022,AR,Arkansas,Lafayette,05073,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,21.2,18.6,23.8,6101,4971,,
2022,AR,Arkansas,Lawrence,05075,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.1,11.4,14.9,16205,12618,,
2022,AR,Arkansas,Lawrence,05075,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.6,13.5,17.7,16205,12618,,
2022,AR,Arkansas,Lee,05077,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.4,19.7,8364,6854,,
2022,AR,Arkansas,Lee,05077,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.0,17.6,22.4,8364,6854,,
2022,AR,Arkansas,Lincoln,05079,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.9,13.0,16.9,12916,10898,,
2022,AR,Arkansas,Lincoln,05079,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.1,13.2,17.1,12916,10898,,
2022,AR,Arkansas,Little River,05081,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.6,10.8,14.6,11821,9241,,
2022,AR,Arkansas,Little River,05081,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.8,13.7,18.2,11821,9241,,
2022,AR,Arkansas,Logan,05083,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.2,10.5,13.9,21253,16839,,
2022,AR,Arkansas,Logan,05083,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.6,17.8,21253,16839,,
2022,AR,Arkansas,Lonoke,05085,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.8,10.3,13.5,75225,56799,,
2022,AR,Arkansas,Lonoke,05085,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.1,11.4,14.9,75225,56799,,
2022,AR,Arkansas,Madison,05087,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.9,14.4,17486,13373,,
2022,AR,Arkansas,Madison,05087,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.4,17.6,17486,13373,,
2022,AR,Arkansas,Marion,05089,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.3,10.7,14.1,17254,14040,,
2022,AR,Arkansas,Marion,05089,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.2,16.1,20.8,17254,14040,,
2022,AR,Arkansas,Miller,05091,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.9,12.1,15.9,42552,32501,,
2022,AR,Arkansas,Miller,05091,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.9,13.9,18.0,42552,32501,,
2022,AR,Arkansas,Mississippi,05093,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.6,13.6,17.8,38896,28853,,
2022,AR,Arkansas,Mississippi,05093,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,17.6,15.4,20.0,38896,28853,,
2022,AR,Arkansas,Monroe,05095,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,15.5,13.6,17.6,6564,5069,,
2022,AR,Arkansas,Monroe,05095,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,20.7,18.2,23.3,6564,5069,,
2022,AR,Arkansas,Montgomery,05097,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.7,11.0,14.5,8556,7012,,
2022,AR,Arkansas,Montgomery,05097,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.2,15.8,20.6,8556,7012,,
2022,AR,Arkansas,Nevada,05099,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.8,13.0,16.9,8181,6364,,
2022,AR,Arkansas,Nevada,05099,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.8,16.5,21.4,8181,6364,,
2022,AR,Arkansas,Newton,05101,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.2,10.6,14.0,7078,5757,,
2022,AR,Arkansas,Newton,05101,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.7,14.6,19.2,7078,5757,,
2022,AR,Arkansas,Ouachita,05103,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.3,12.5,16.2,22049,17132,,
2022,AR,Arkansas,Ouachita,05103,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,18.1,15.9,20.4,22049,17132,,
2022,AR,Arkansas,Perry,05105,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.2,10.5,14.0,10063,7925,,
2022,AR,Arkansas,Perry,05105,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.5,13.4,17.7,10063,7925,,
2022,AR,Arkansas,Phillips,05107,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.7,15.7,19.9,15304,11406,,
2022,AR,Arkansas,Phillips,05107,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,22.2,19.7,24.7,15304,11406,,
2022,AR,Arkansas,Pike,05109,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.3,10.7,14.1,10179,7920,,
2022,AR,Arkansas,Pike,05109,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.3,17.4,10179,7920,,
2022,AR,Arkansas,Poinsett,05111,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.0,12.1,15.9,22495,17104,,
2022,AR,Arkansas,Poinsett,05111,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.6,14.4,18.8,22495,17104,,
2022,AR,Arkansas,Polk,05113,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.5,10.9,14.2,19337,15084,,
2022,AR,Arkansas,Polk,05113,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.3,14.3,18.5,19337,15084,,
2022,AR,Arkansas,Pope,05115,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.7,11.1,14.5,64065,49399,,
2022,AR,Arkansas,Pope,05115,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.2,15.7,64065,49399,,
2022,AR,Arkansas,Prairie,05117,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.4,10.7,14.3,8069,6413,,
2022,AR,Arkansas,Prairie,05117,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.0,13.8,18.3,8069,6413,,
2022,AR,Arkansas,Pulaski,05119,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,12.7,11.3,14.3,399145,307676,,
2022,AR,Arkansas,Pulaski,05119,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.1,12.6,15.9,399145,307676,,
2022,AR,Arkansas,Randolph,05121,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,13.0,11.4,14.8,18837,14222,,
2022,AR,Arkansas,Randolph,05121,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.8,17.9,18837,14222,,
2022,AR,Arkansas,St. Francis,05123,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,17.1,15.1,19.2,22451,17669,,
