county_fips,county_name,polygon_group,point_order,longitude,latitude
37015,Bertie County,37015-1-1,57,-76.939040,35.901510
37015,Bertie County,37015-1-1,58,-76.917981,35.895362
37015,Bertie County,37015-1-1,59,-76.902067,35.868218
37015,Bertie County,37015-1-1,60,-76.894022,35.861937
37015,Bertie County,37015-1-1,61,-76.903494,35.837436
37015,Bertie County,37015-1-1,62,-76.897909,35.814639
37015,Bertie County,37015-1-1,63,-76.882571,35.811866
37015,Bertie County,37015-1-1,64,-76.858760,35.826197
37015,Bertie County,37015-1-1,65,-76.831660,35.855949
37015,Bertie County,37015-1-1,66,-76.834825,35.882910
37015,Bertie County,37015-1-1,67,-76.818813,35.886687
37015,Bertie County,37015-1-1,68,-76.802961,35.881668
37015,Bertie County,37015-1-1,69,-76.780985,35.863871
37015,Bertie County,37015-1-1,70,-76.760598,35.864887
37015,Bertie County,37015-1-1,71,-76.758595,35.865370
37015,Bertie County,37015-1-1,72,-76.745411,35.870829
37015,Bertie County,37015-1-1,73,-76.731543,35.887575
37015,Bertie County,37015-1-1,74,-76.719989,35.917259
37015,Bertie County,37015-1-1,75,-76.706785,35.923163
37015,Bertie County,37015-1-1,76,-76.701374,35.923020
37015,Bertie County,37015-1-1,77,-76.691913,35.944754
37015,Bertie County,37015-1-1,78,-76.697558,35.951937
37015,Bertie County,37015-1-1,79,-76.700190,35.964573
37015,Bertie County,37015-1-1,80,-76.695452,35.973524
37015,Bertie County,37015-1-1,81,-76.684922,35.983001
37015,Bertie County,37015-1-1,82,-76.679657,35.991951
37015,Bertie County,37015-1-1,83,-76.683869,36.000375
37015,Bertie County,37015-1-1,84,-76.693201,36.016167
37015,Bertie County,37015-1-1,85,-76.722996,36.066585
37015,Bertie County,37015-1-1,86,-76.752100,36.147328
37015,Bertie County,37015-1-1,87,-76.744436,36.212725
37015,Bertie County,37015-1-1,88,-76.720198,36.243805
37015,Bertie County,37015-1-1,89,-76.900162,36.243003
37015,Bertie County,37015-1-1,90,-76.928226,36.240132
37015,Bertie County,37015-1-1,91,-76.943953,36.241372
37015,Bertie County,37015-1-1,92,-76.971399,36.238130
37015,Bertie County,37015-1-1,93,-76.986159,36.242074
37015,Bertie County,37015-1-1,94,-77.042120,36.239852
37015,Bertie County,37015-1-1,95,-77.158994,36.242332
37015,Bertie County,37015-1-1,96,-77.183144,36.242825
37015,Bertie County,37015-1-1,97,-77.208468,36.246578
37015,Bertie County,37015-1-1,98,-77.228958,36.214403
37015,Bertie County,37015-1-1,99,-77.254916,36.218474
37015,Bertie County,37015-1-1,100,-77.298250,36.207708
37015,Bertie County,37015-1-1,101,-77.299717,36.181409
37015,Bertie County,37015-1-1,102,-77.291519,36.168342
37015,Bertie County,37015-1-1,103,-77.264469,36.159331
37015,Bertie County,37015-1-1,104,-77.264550,36.139054
37015,Bertie County,37015-1-1,105,-77.252166,36.136003
37015,Bertie County,37015-1-1,106,-77.249485,36.113764
37015,Bertie County,37015-1-1,107,-77.230275,36.104999
37015,Bertie County,37015-1-1,108,-77.313225,36.089167
37015,Bertie County,37015-1-1,109,-77.327569,36.071361
37017,Bladen County,37017-1-1,1,-78.894441,34.836824
37017,Bladen County,37017-1-1,2,-78.901998,34.835268
37017,Bladen County,37017-1-1,3,-78.883567,34.812441
37017,Bladen County,37017-1-1,4,-78.869397,34.773775
37017,Bladen County,37017-1-1,5,-78.854381,34.735743
37017,Bladen County,37017-1-1,6,-78.821420,34.709330
37017,Bladen County,37017-1-1,7,-78.805719,34.688993
37017,Bladen County,37017-1-1,8,-78.822111,34.644797
37017,Bladen County,37017-1-1,9,-78.819095,34.643645
37017,Bladen County,37017-1-1,10,-78.834434,34.621583
37017,Bladen County,37017-1-1,11,-78.831786,34.611921
37017,Bladen County,37017-1-1,12,-78.843524,34.578591
37017,Bladen County,37017-1-1,13,-78.854862,34.573848
37017,Bladen County,37017-1-1,14,-78.861670,34.563579
37017,Bladen County,37017-1-1,15,-78.856646,34.524141
37017,Bladen County,37017-1-1,16,-78.846369,34.500170
37017,Bladen County,37017-1-1,17,-78.863414,34.498034
37017,Bladen County,37017-1-1,18,-78.868961,34.484778
37017,Bladen County,37017-1-1,19,-78.830353,34.462578
37017,Bladen County,37017-1-1,20,-78.739056,34.466076
37017,Bladen County,37017-1-1,21,-78.667588,34.469645
37017,Bladen County,37017-1-1,22,-78.658563,34.453588
37017,Bladen County,37017-1-1,23,-78.648373,34.460869
37017,Bladen County,37017-1-1,24,-78.603770,34.441134
37017,Bladen County,37017-1-1,25,-78.594012,34.431443
37017,Bladen County,37017-1-1,26,-78.528172,34.410891
37017,Bladen County,37017-1-1,27,-78.445320,34.377400
37017,Bladen County,37017-1-1,28,-78.420732,34.378090
37017,Bladen County,37017-1-1,29,-78.396915,34.370747
37017,Bladen County,37017-1-1,30,-78.344587,34.369226
37017,Bladen County,37017-1-1,31,-78.335084,34.367622
37017,Bladen County,37017-1-1,32,-78.256085,34.399469
37017,Bladen County,37017-1-1,33,-78.204835,34.441915
37017,Bladen County,37017-1-1,34,-78.176501,34.465356
37017,Bladen County,37017-1-1,35,-78.200272,34.474984
37017,Bladen County,37017-1-1,36,-78.212107,34.488394
37017,Bladen County,37017-1-1,37,-78.235621,34.492529
37017,Bladen County,37017-1-1,38,-78.255468,34.508614
37017,Bladen County,37017-1-1,39,-78.254598,34.520408
37017,Bladen County,37017-1-1,40,-78.272364,34.537360
37017,Bladen County,37017-1-1,41,-78.254441,34.553595
37017,Bladen County,37017-1-1,42,-78.251728,34.562021
37017,Bladen County,37017-1-1,43,-78.265935,34.583588
37017,Bladen County,37017-1-1,44,-78.304989,34.602438
37017,Bladen County,37017-1-1,45,-78.313990,34.633133
37017,Bladen County,37017-1-1,46,-78.312737,34.643605
37017,Bladen County,37017-1-1,47,-78.324562,34.649709
37017,Bladen County,37017-1-1,48,-78.323538,34.665662
37017,Bladen County,37017-1-1,49,-78.338689,34.674882
37017,Bladen County,37017-1-1,50,-78.346721,34.690187
37017,Bladen County,37017-1-1,51,-78.369118,34.696740
37017,Bladen County,37017-1-1,52,-78.368979,34.704411
37017,Bladen County,37017-1-1,53,-78.391911,34.729577
37017,Bladen County,37017-1-1,54,-78.390748,34.749463
37017,Bladen County,37017-1-1,55,-78.398784,34.750104
37017,Bladen County,37017-1-1,56,-78.409710,34.765038
37017,Bladen County,37017-1-1,57,-78.420386,34.765876
37017,Bladen County,37017-1-1,58,-78.436940,34.784169
37017,Bladen County,37017-1-1,59,-78.449756,34.813507
37017,Bladen County,37017-1-1,60,-78.469462,34.830355
37017,Bladen County,37017-1-1,61,-78.493451,34.842997
37017,Bladen County,37017-1-1,62,-78.494705,34.856182
37017,Bladen County,37017-1-1,63,-78.516123,34.845919
37017,Bladen County,37017-1-1,64,-78.557418,34.851105
37017,Bladen County,37017-1-1,65,-78.826331,34.850693
37017,Bladen County,37017-1-1,66,-78.854955,34.845020
37017,Bladen County,37017-1-1,67,-78.894441,34.836824
37019,Brunswick County,37019-1-1,1,-78.650364,33.944338
37019,Brunswick County,37019-1-1,2,-78.650334,33.944314
37019,Brunswick County,37019-1-1,3,-78.629614,33.926973
37019,Brunswick County,37019-1-1,4,-78.629557,33.926926
37019,Brunswick County,37019-1-1,5,-78.621369,33.920073
37019,Brunswick County,37019-1-1,6,-78.615932,33.915523
37019,Brunswick County,37019-1-1,7,-78.586884,33.890524
37019,Brunswick County,37019-1-1,8,-78.580378,33.884925
37019,Brunswick County,37019-1-1,9,-78.574091,33.879519
37019,Brunswick County,37019-1-1,10,-78.558853,33.866414
37019,Brunswick County,37019-1-1,11,-78.547203,33.856396
37019,Brunswick County,37019-1-1,12,-78.542422,33.852284
37019,Brunswick County,37019-1-1,13,-78.506614,33.867460
37019,Brunswick County,37019-1-1,14,-78.476810,33.875787
37019,Brunswick County,37019-1-1,15,-78.454691,33.882028
37019,Brunswick County,37019-1-1,16,-78.454152,33.882180
37019,Brunswick County,37019-1-1,17,-78.437320,33.886930
37019,Brunswick County,37019-1-1,18,-78.436135,33.887264
37019,Brunswick County,37019-1-1,19,-78.397814,33.897026
37019,Brunswick County,37019-1-1,20,-78.382920,33.902655
37019,Brunswick County,37019-1-1,21,-78.381419,33.903223
37019,Brunswick County,37019-1-1,22,-78.379764,33.903848
37019,Brunswick County,37019-1-1,23,-78.371177,33.902307
37019,Brunswick County,37019-1-1,24,-78.327282,33.908428
37019,Brunswick County,37019-1-1,25,-78.265555,33.913841
37019,Brunswick County,37019-1-1,26,-78.248436,33.914590
37019,Brunswick County,37019-1-1,27,-78.240942,33.916167
37019,Brunswick County,37019-1-1,28,-78.237513,33.915314
37019,Brunswick County,37019-1-1,29,-78.229341,33.913281
37019,Brunswick County,37019-1-1,30,-78.223401,33.913395
37019,Brunswick County,37019-1-1,31,-78.196404,33.913913
37019,Brunswick County,37019-1-1,32,-78.177720,33.914272
37019,Brunswick County,37019-1-1,33,-78.161138,33.913420
37019,Brunswick County,37019-1-1,34,-78.136952,33.912178
37019,Brunswick County,37019-1-1,35,-78.114980,33.908925
37019,Brunswick County,37019-1-1,36,-78.095429,33.906031
37019,Brunswick County,37019-1-1,37,-78.074713,33.902235
37019,Brunswick County,37019-1-1,38,-78.074582,33.902202
37019,Brunswick County,37019-1-1,39,-78.018689,33.888289
37019,Brunswick County,37019-1-1,40,-78.016829,33.883674
37019,Brunswick County,37019-1-1,41,-78.006765,33.858704
37019,Brunswick County,37019-1-1,42,-77.970606,33.844517
37019,Brunswick County,37019-1-1,43,-77.960172,33.853315
37019,Brunswick County,37019-1-1,44,-77.956881,33.877790
37019,Brunswick County,37019-1-1,45,-77.946568,33.912261
37019,Brunswick County,37019-1-1,46,-77.937764,33.931314
37019,Brunswick County,37019-1-1,47,-77.945937,33.962189
37019,Brunswick County,37019-1-1,48,-77.948102,33.969927
37019,Brunswick County,37019-1-1,49,-77.940669,33.983951
37019,Brunswick County,37019-1-1,50,-77.933953,34.017108
37019,Brunswick County,37019-1-1,51,-77.930956,34.050324
37019,Brunswick County,37019-1-1,52,-77.931103,34.058884
37019,Brunswick County,37019-1-1,53,-77.934398,34.085351
37019,Brunswick County,37019-1-1,54,-77.936921,34.122845
37019,Brunswick County,37019-1-1,55,-77.940026,34.128880
37019,Brunswick County,37019-1-1,56,-77.953502,34.153547
37019,Brunswick County,37019-1-1,57,-77.958557,34.176666
37019,Brunswick County,37019-1-1,58,-77.956690,34.191996
37019,Brunswick County,37019-1-1,59,-77.961304,34.204869
37019,Brunswick County,37019-1-1,60,-77.959039,34.218616
37019,Brunswick County,37019-1-1,61,-77.957373,34.229503
37019,Brunswick County,37019-1-1,62,-77.967797,34.252127
37019,Brunswick County,37019-1-1,63,-77.987712,34.260069
37019,Brunswick County,37019-1-1,64,-77.987512,34.268269
37019,Brunswick County,37019-1-1,65,-78.017113,34.292769
37019,Brunswick County,37019-1-1,66,-78.007217,34.321368
37019,Brunswick County,37019-1-1,67,-78.027457,34.319656
37019,Brunswick County,37019-1-1,68,-78.029922,34.331768
37019,Brunswick County,37019-1-1,69,-78.078547,34.340233
37019,Brunswick County,37019-1-1,70,-78.092806,34.352382
37019,Brunswick County,37019-1-1,71,-78.137302,34.371711
37019,Brunswick County,37019-1-1,72,-78.162350,34.357007
37019,Brunswick County,37019-1-1,73,-78.172140,34.342059
37019,Brunswick County,37019-1-1,74,-78.240666,34.237349
37019,Brunswick County,37019-1-1,75,-78.254622,34.216305
37019,Brunswick County,37019-1-1,76,-78.374998,34.203672
37019,Brunswick County,37019-1-1,77,-78.372074,34.199059
37019,Brunswick County,37019-1-1,78,-78.366793,34.188774
37019,Brunswick County,37019-1-1,79,-78.391551,34.173939
37019,Brunswick County,37019-1-1,80,-78.421545,34.140003
37019,Brunswick County,37019-1-1,81,-78.485980,34.158819
37019,Brunswick County,37019-1-1,82,-78.507474,34.169239
37019,Brunswick County,37019-1-1,83,-78.524602,34.154106
37019,Brunswick County,37019-1-1,84,-78.545218,34.145747
37019,Brunswick County,37019-1-1,85,-78.539263,34.127462
37019,Brunswick County,37019-1-1,86,-78.554147,34.117578
37019,Brunswick County,37019-1-1,87,-78.548050,34.095293
37019,Brunswick County,37019-1-1,88,-78.558542,34.093752
37019,Brunswick County,37019-1-1,89,-78.561034,34.059163
37019,Brunswick County,37019-1-1,90,-78.582360,34.048538
37019,Brunswick County,37019-1-1,91,-78.584470,34.031266
37019,Brunswick County,37019-1-1,92,-78.603531,34.026976
37019,Brunswick County,37019-1-1,93,-78.640207,34.010764
37019,Brunswick County,37019-1-1,94,-78.626780,33.980910
37019,Brunswick County,37019-1-1,95,-78.630287,33.972293
37019,Brunswick County,37019-1-1,96,-78.648351,33.965540
37019,Brunswick County,37019-1-1,97,-78.642306,33.958479
37019,Brunswick County,37019-1-1,98,-78.650364,33.944338
37021,Buncombe County,37021-1-1,1,-82.883909,35.678235
37021,Buncombe County,37021-1-1,2,-82.888009,35.672722
37021,Buncombe County,37021-1-1,3,-82.877053,35.666508
37021,Buncombe County,37021-1-1,4,-82.864383,35.634651
37021,Buncombe County,37021-1-1,5,-82.853561,35.636820
37021,Buncombe County,37021-1-1,6,-82.846399,35.614417
37021,Buncombe County,37021-1-1,7,-82.813146,35.627931
37021,Buncombe County,37021-1-1,8,-82.797124,35.596146
37021,Buncombe County,37021-1-1,9,-82.784267,35.591377
37021,Buncombe County,37021-1-1,10,-82.765921,35.567580
37021,Buncombe County,37021-1-1,11,-82.777524,35.555619
37021,Buncombe County,37021-1-1,12,-82.765863,35.540695
37021,Buncombe County,37021-1-1,13,-82.765948,35.539001
37021,Buncombe County,37021-1-1,14,-82.766519,35.537913
37021,Buncombe County,37021-1-1,15,-82.780017,35.525926
37021,Buncombe County,37021-1-1,16,-82.779491,35.516894
37021,Buncombe County,37021-1-1,17,-82.799493,35.471227
37021,Buncombe County,37021-1-1,18,-82.781691,35.439542
37021,Buncombe County,37021-1-1,19,-82.745139,35.422967
37021,Buncombe County,37021-1-1,20,-82.730462,35.434180
37021,Buncombe County,37021-1-1,21,-82.705652,35.452635
37021,Buncombe County,37021-1-1,22,-82.672658,35.459426
37021,Buncombe County,37021-1-1,23,-82.659463,35.452799
37021,Buncombe County,37021-1-1,24,-82.621399,35.435884
37021,Buncombe County,37021-1-1,25,-82.599094,35.437086
37021,Buncombe County,37021-1-1,26,-82.570608,35.431045
37021,Buncombe County,37021-1-1,27,-82.558100,35.444074
37021,Buncombe County,37021-1-1,28,-82.548825,35.444305
37021,Buncombe County,37021-1-1,29,-82.544387,35.423547
37021,Buncombe County,37021-1-1,30,-82.533228,35.416450
37021,Buncombe County,37021-1-1,31,-82.534910,35.444413
37021,Buncombe County,37021-1-1,32,-82.494922,35.444903
37021,Buncombe County,37021-1-1,33,-82.480656,35.445065
37021,Buncombe County,37021-1-1,34,-82.476526,35.445112
37021,Buncombe County,37021-1-1,35,-82.456127,35.449650
37021,Buncombe County,37021-1-1,36,-82.425080,35.470305
37021,Buncombe County,37021-1-1,37,-82.363133,35.460960
37021,Buncombe County,37021-1-1,38,-82.371853,35.480009
37021,Buncombe County,37021-1-1,39,-82.337881,35.498494
37021,Buncombe County,37021-1-1,40,-82.325383,35.496748
37021,Buncombe County,37021-1-1,41,-82.265795,35.467818
37021,Buncombe County,37021-1-1,42,-82.251437,35.460685
37021,Buncombe County,37021-1-1,43,-82.224336,35.498269
37021,Buncombe County,37021-1-1,44,-82.233203,35.519402
37021,Buncombe County,37021-1-1,45,-82.178984,35.526601
37021,Buncombe County,37021-1-1,46,-82.169049,35.527811
37021,Buncombe County,37021-1-1,47,-82.219981,35.553141
37021,Buncombe County,37021-1-1,48,-82.251251,35.559943
37021,Buncombe County,37021-1-1,49,-82.286044,35.587273
37021,Buncombe County,37021-1-1,50,-82.264524,35.617482
37021,Buncombe County,37021-1-1,51,-82.269608,35.621326
37021,Buncombe County,37021-1-1,52,-82.286277,35.650502
37021,Buncombe County,37021-1-1,53,-82.280364,35.667701
37021,Buncombe County,37021-1-1,54,-82.285159,35.677471
37021,Buncombe County,37021-1-1,55,-82.294907,35.683856
37021,Buncombe County,37021-1-1,56,-82.275399,35.704438
37021,Buncombe County,37021-1-1,57,-82.279563,35.717808
37021,Buncombe County,37021-1-1,58,-82.284733,35.725526
37021,Buncombe County,37021-1-1,59,-82.313065,35.733603
37021,Buncombe County,37021-1-1,60,-82.335054,35.749396
37021,Buncombe County,37021-1-1,61,-82.346191,35.786179
37021,Buncombe County,37021-1-1,62,-82.338295,35.801717
37021,Buncombe County,37021-1-1,63,-82.368675,35.820090
37021,Buncombe County,37021-1-1,64,-82.382045,35.823965
37021,Buncombe County,37021-1-1,65,-82.408602,35.818178
37021,Buncombe County,37021-1-1,66,-82.435335,35.808590
37021,Buncombe County,37021-1-1,67,-82.463828,35.809616
37021,Buncombe County,37021-1-1,68,-82.476099,35.798319
37021,Buncombe County,37021-1-1,69,-82.512213,35.803321
37021,Buncombe County,37021-1-1,70,-82.528205,35.797660
37021,Buncombe County,37021-1-1,71,-82.538663,35.791630
37021,Buncombe County,37021-1-1,72,-82.544880,35.789529
37021,Buncombe County,37021-1-1,73,-82.579913,35.774785
37021,Buncombe County,37021-1-1,74,-82.615259,35.759826
37021,Buncombe County,37021-1-1,75,-82.666198,35.738348
37021,Buncombe County,37021-1-1,76,-82.669244,35.726090
37021,Buncombe County,37021-1-1,77,-82.712347,35.732889
37021,Buncombe County,37021-1-1,78,-82.713764,35.717824
37021,Buncombe County,37021-1-1,79,-82.730975,35.722403
37021,Buncombe County,37021-1-1,80,-82.754039,35.703521
37021,Buncombe County,37021-1-1,81,-82.794782,35.695805
37021,Buncombe County,37021-1-1,82,-82.807056,35.685874
37021,Buncombe County,37021-1-1,83,-82.846884,35.701392
37021,Buncombe County,37021-1-1,84,-82.854080,35.699452
37021,Buncombe County,37021-1-1,85,-82.883909,35.678235
37023,Burke County,37023-1-1,1,-81.972775,35.821311
37023,Burke County,37023-1-1,2,-81.986885,35.807066
37023,Burke County,37023-1-1,3,-81.924408,35.761800
37023,Burke County,37023-1-1,4,-81.891451,35.735962
37023,Burke County,37023-1-1,5,-81.869388,35.719624
37023,Burke County,37023-1-1,6,-81.861444,35.694035
37023,Burke County,37023-1-1,7,-81.849801,35.656488
37023,Burke County,37023-1-1,8,-81.829492,35.592119
37023,Burke County,37023-1-1,9,-81.824122,35.574983
37023,Burke County,37023-1-1,10,-81.798783,35.579968
37023,Burke County,37023-1-1,11,-81.794058,35.593239
37023,Burke County,37023-1-1,12,-81.772182,35.592623
37023,Burke County,37023-1-1,13,-81.753407,35.613588
37023,Burke County,37023-1-1,14,-81.721701,35.606308
37023,Burke County,37023-1-1,15,-81.705653,35.581214
37023,Burke County,37023-1-1,16,-81.691989,35.580041
37023,Burke County,37023-1-1,17,-81.690949,35.584546
37023,Burke County,37023-1-1,18,-81.674224,35.568804
37023,Burke County,37023-1-1,19,-81.648967,35.561610
37023,Burke County,37023-1-1,20,-81.607193,35.566831
37023,Burke County,37023-1-1,21,-81.566780,35.558448
37023,Burke County,37023-1-1,22,-81.545299,35.564721
37023,Burke County,37023-1-1,23,-81.537599,35.564228
37023,Burke County,37023-1-1,24,-81.535403,35.568137
37023,Burke County,37023-1-1,25,-81.506809,35.607956
37023,Burke County,37023-1-1,26,-81.476143,35.636780
37023,Burke County,37023-1-1,27,-81.445388,35.665785
37023,Burke County,37023-1-1,28,-81.432898,35.677847
37023,Burke County,37023-1-1,29,-81.402028,35.717881
37023,Burke County,37023-1-1,30,-81.394132,35.728295
37023,Burke County,37023-1-1,31,-81.364827,35.766421
37023,Burke County,37023-1-1,32,-81.363796,35.767802
37023,Burke County,37023-1-1,33,-81.377112,35.757633
37023,Burke County,37023-1-1,34,-81.399218,35.758560
37023,Burke County,37023-1-1,35,-81.430740,35.772606
37023,Burke County,37023-1-1,36,-81.446050,35.785245
37023,Burke County,37023-1-1,37,-81.455394,35.784895
37023,Burke County,37023-1-1,38,-81.490267,35.780547
37023,Burke County,37023-1-1,39,-81.502677,35.780704
37023,Burke County,37023-1-1,40,-81.524621,35.780025
