geo_id,county_fips,acs_adult_population,acs_adult_moe90,acs_65plus_population,acs_65plus_moe90,acs_65plus_share_adult_pct,acs_moe_status,acs_period,acs_table
0500000US12086,12086,2190277,8363,463896,5142,21.2,reported,2020-2024,B01001
0500000US12087,12087,69029,1487,20247,943,29.3,reported,2020-2024,B01001
0500000US12089,12089,78936,1730,23395,1023,29.6,reported,2020-2024,B01001
0500000US12091,12091,167673,2159,36047,1159,21.5,reported,2020-2024,B01001
0500000US12093,12093,32095,1007,8169,547,25.5,reported,2020-2024,B01001
0500000US12095,12095,1157295,6827,191739,3307,16.6,reported,2020-2024,B01001
0500000US12097,12097,325363,3859,57262,1970,17.6,reported,2020-2024,B01001
0500000US12099,12099,1244690,6652,380989,4402,30.6,reported,2020-2024,B01001
0500000US12101,12101,487666,3901,134207,2448,27.5,reported,2020-2024,B01001
0500000US12103,12103,814900,4908,254248,3215,31.2,reported,2020-2024,B01001
0500000US12105,12105,616747,4582,154193,2743,25.0,reported,2020-2024,B01001
0500000US12107,12107,59210,1445,17887,910,30.2,reported,2020-2024,B01001
0500000US12109,12109,240741,3159,64617,1886,26.8,reported,2020-2024,B01001
0500000US12111,12111,289599,3832,88534,2571,30.6,reported,2020-2024,B01001
0500000US12113,12113,155222,2378,33229,1339,21.4,reported,2020-2024,B01001
0500000US12115,12115,395222,3757,172362,2800,43.6,reported,2020-2024,B01001
0500000US12117,12117,382555,3576,80052,1871,20.9,reported,2020-2024,B01001
0500000US12119,12119,133163,2689,82722,2211,62.1,reported,2020-2024,B01001
0500000US12121,12121,35871,1279,9627,643,26.8,reported,2020-2024,B01001
0500000US12123,12123,17138,814,4568,434,26.7,reported,2020-2024,B01001
0500000US12125,12125,12287,484,2607,253,21.2,reported,2020-2024,B01001
0500000US12127,12127,478798,4108,147134,2628,30.7,reported,2020-2024,B01001
0500000US12129,12129,28073,971,5841,469,20.8,reported,2020-2024,B01001
0500000US12131,12131,65598,1581,16658,805,25.4,reported,2020-2024,B01001
0500000US12133,12133,20419,697,4803,364,23.5,reported,2020-2024,B01001
0500000US13001,13001,13988,735,3431,356,24.5,reported,2020-2024,B01001
0500000US13003,13003,6227,495,1186,191,19.0,reported,2020-2024,B01001
0500000US13005,13005,8316,549,1983,257,23.8,reported,2020-2024,B01001
0500000US13007,13007,2343,288,759,162,32.4,reported,2020-2024,B01001
0500000US13009,13009,35606,1086,7516,540,21.1,reported,2020-2024,B01001
0500000US13011,13011,15147,617,3351,319,22.1,reported,2020-2024,B01001
0500000US13013,13013,67291,1289,11574,690,17.2,reported,2020-2024,B01001
0500000US13015,13015,86831,1580,16520,833,19.0,reported,2020-2024,B01001
0500000US13017,13017,12910,693,3076,308,23.8,reported,2020-2024,B01001
0500000US13019,13019,14060,578,3222,299,22.9,reported,2020-2024,B01001
0500000US13021,13021,118375,1898,25755,994,21.8,reported,2020-2024,B01001
0500000US13023,13023,9909,580,2255,295,22.8,reported,2020-2024,B01001
0500000US13025,13025,14481,814,3180,408,22.0,reported,2020-2024,B01001
0500000US13027,13027,13035,763,3588,379,27.5,reported,2020-2024,B01001
0500000US13029,13029,34202,1161,5272,463,15.4,reported,2020-2024,B01001
0500000US13031,13031,66133,1522,10265,681,15.5,reported,2020-2024,B01001
0500000US13033,13033,18465,861,4331,425,23.5,reported,2020-2024,B01001
0500000US13035,13035,21046,939,4177,414,19.8,reported,2020-2024,B01001
0500000US13037,13037,4658,349,952,132,20.4,reported,2020-2024,B01001
0500000US13039,13039,43256,1231,8739,553,20.2,reported,2020-2024,B01001
0500000US13043,13043,8309,547,2110,262,25.4,reported,2020-2024,B01001
0500000US13045,13045,94956,1875,17703,825,18.6,reported,2020-2024,B01001
0500000US13047,13047,53582,1351,12806,811,23.9,reported,2020-2024,B01001
0500000US13049,13049,10273,739,1831,227,17.8,reported,2020-2024,B01001
0500000US13051,13051,238654,2901,50376,1600,21.1,reported,2020-2024,B01001
0500000US13053,13053,7576,605,397,136,5.2,reported,2020-2024,B01001
0500000US13055,13055,19535,686,4676,365,23.9,reported,2020-2024,B01001
0500000US13057,13057,217029,2706,44502,1572,20.5,reported,2020-2024,B01001
0500000US13059,13059,107924,,16200,800,15.0,not available in one or more component cells,2020-2024,B01001
0500000US13061,13061,2288,299,831,187,36.3,reported,2020-2024,B01001
0500000US13063,13063,218844,2839,32022,1399,14.6,reported,2020-2024,B01001
0500000US13065,13065,5083,545,1206,223,23.7,reported,2020-2024,B01001
0500000US13067,13067,600241,3986,105818,2218,17.6,reported,2020-2024,B01001
0500000US13069,13069,32707,1147,6318,519,19.3,reported,2020-2024,B01001
0500000US13071,13071,34368,1004,7448,498,21.7,reported,2020-2024,B01001
0500000US13073,13073,122078,2132,24555,1189,20.1,reported,2020-2024,B01001
0500000US13075,13075,13074,662,2834,261,21.7,reported,2020-2024,B01001
0500000US13077,13077,117574,1970,23218,1017,19.7,reported,2020-2024,B01001
0500000US13079,13079,9678,683,2470,297,25.5,reported,2020-2024,B01001
0500000US13081,13081,15117,943,3913,449,25.9,reported,2020-2024,B01001
0500000US13083,13083,12944,599,3393,364,26.2,reported,2020-2024,B01001
0500000US13085,13085,24065,836,5900,452,24.5,reported,2020-2024,B01001
0500000US13087,13087,22134,863,4997,440,22.6,reported,2020-2024,B01001
0500000US13089,13089,591309,4233,105276,2324,17.8,reported,2020-2024,B01001
0500000US13091,13091,16098,716,3920,354,24.4,reported,2020-2024,B01001
0500000US13093,13093,9274,629,2444,324,26.4,reported,2020-2024,B01001
0500000US13095,13095,63066,1242,14443,655,22.9,reported,2020-2024,B01001
0500000US13097,13097,110439,1915,18051,891,16.3,reported,2020-2024,B01001
0500000US13099,13099,8017,464,2110,241,26.3,reported,2020-2024,B01001
0500000US13101,13101,2586,305,456,131,17.6,reported,2020-2024,B01001
0500000US13103,13103,50886,1345,8631,596,17.0,reported,2020-2024,B01001
0500000US13105,13105,15469,792,4201,399,27.2,reported,2020-2024,B01001
0500000US13107,13107,17294,666,3776,327,21.8,reported,2020-2024,B01001
0500000US13109,13109,8053,522,1837,213,22.8,reported,2020-2024,B01001
0500000US13111,13111,21753,953,7965,608,36.6,reported,2020-2024,B01001
0500000US13113,13113,94744,1645,24467,998,25.8,reported,2020-2024,B01001
0500000US13115,13115,77087,1481,16744,818,21.7,reported,2020-2024,B01001
0500000US13117,13117,198515,,33956,1201,17.1,not available in one or more component cells,2020-2024,B01001
0500000US13119,13119,18853,698,4634,388,24.6,reported,2020-2024,B01001
0500000US13121,13121,851853,5368,136734,2653,16.1,reported,2020-2024,B01001
0500000US13123,13123,26490,922,8766,603,33.1,reported,2020-2024,B01001
0500000US13125,13125,2273,247,542,99,23.8,reported,2020-2024,B01001
0500000US13127,13127,67663,1625,19398,969,28.7,reported,2020-2024,B01001
0500000US13129,13129,45428,1286,9362,627,20.6,reported,2020-2024,B01001
0500000US13131,13131,19676,804,4949,452,25.2,reported,2020-2024,B01001
0500000US13133,13133,16649,698,6211,410,37.3,reported,2020-2024,B01001
0500000US13135,13135,724706,5196,110790,2476,15.3,reported,2020-2024,B01001
0500000US13137,13137,37365,931,9246,512,24.7,reported,2020-2024,B01001
0500000US13139,13139,162065,2119,34659,1203,21.4,reported,2020-2024,B01001
0500000US13141,13141,7462,622,2180,303,29.2,reported,2020-2024,B01001
0500000US13143,13143,23856,853,4840,395,20.3,reported,2020-2024,B01001
0500000US13145,13145,28342,950,6940,563,24.5,reported,2020-2024,B01001
0500000US13147,13147,21462,779,6095,452,28.4,reported,2020-2024,B01001
0500000US13149,13149,9057,462,2077,260,22.9,reported,2020-2024,B01001
0500000US13151,13151,187343,2483,31217,1414,16.7,reported,2020-2024,B01001
0500000US13153,13153,126324,2277,23261,1105,18.4,reported,2020-2024,B01001
0500000US13155,13155,7178,524,1681,230,23.4,reported,2020-2024,B01001
0500000US13157,13157,63472,1292,12298,635,19.4,reported,2020-2024,B01001
0500000US13159,13159,12210,592,2791,328,22.9,reported,2020-2024,B01001
0500000US13161,13161,11101,663,2342,330,21.1,reported,2020-2024,B01001
0500000US13163,13163,11879,571,2865,289,24.1,reported,2020-2024,B01001
0500000US13165,13165,7215,715,1851,343,25.7,reported,2020-2024,B01001
0500000US13167,13167,7557,439,1867,204,24.7,reported,2020-2024,B01001
0500000US13169,13169,22148,813,5165,462,23.3,reported,2020-2024,B01001
0500000US13171,13171,15571,844,3456,381,22.2,reported,2020-2024,B01001
0500000US13173,13173,7918,558,1553,277,19.6,reported,2020-2024,B01001
0500000US13175,13175,37567,1009,9144,578,24.3,reported,2020-2024,B01001
0500000US13177,13177,25020,1059,4657,469,18.6,reported,2020-2024,B01001
0500000US13179,13179,48664,1085,6828,446,14.0,reported,2020-2024,B01001
0500000US13181,13181,6382,480,2024,263,31.7,reported,2020-2024,B01001
0500000US13183,13183,13302,847,1800,295,13.5,reported,2020-2024,B01001
0500000US13185,13185,90488,1698,15923,802,17.6,reported,2020-2024,B01001
0500000US13187,13187,28650,903,6419,445,22.4,reported,2020-2024,B01001
0500000US13189,13189,16351,895,4118,432,25.2,reported,2020-2024,B01001
0500000US13191,13191,9600,508,3348,316,34.9,reported,2020-2024,B01001
0500000US13193,13193,9729,590,2256,267,23.2,reported,2020-2024,B01001
0500000US13195,13195,24145,949,5794,518,24.0,reported,2020-2024,B01001
0500000US13197,13197,5990,453,1637,222,27.3,reported,2020-2024,B01001
0500000US13199,13199,16542,641,4473,358,27.0,reported,2020-2024,B01001
0500000US13201,13201,4535,355,1318,187,29.1,reported,2020-2024,B01001
0500000US13205,13205,16235,728,3923,357,24.2,reported,2020-2024,B01001
0500000US13207,13207,23397,1041,5677,505,24.3,reported,2020-2024,B01001
0500000US13209,13209,6890,385,1541,157,22.4,reported,2020-2024,B01001
0500000US13211,13211,16417,681,4322,348,26.3,reported,2020-2024,B01001
0500000US13213,13213,31010,915,6104,447,19.7,reported,2020-2024,B01001
0500000US13215,13215,152921,2373,30092,1124,19.7,reported,2020-2024,B01001
0500000US13217,13217,88284,1865,15870,849,18.0,reported,2020-2024,B01001
0500000US13219,13219,32252,1004,7306,518,22.7,reported,2020-2024,B01001
0500000US13221,13221,12177,574,2969,296,24.4,reported,2020-2024,B01001
0500000US13223,13223,133332,2264,20997,1102,15.7,reported,2020-2024,B01001
0500000US13225,13225,22484,931,4779,462,21.3,reported,2020-2024,B01001
0500000US13227,13227,28394,932,8031,526,28.3,reported,2020-2024,B01001
0500000US13229,13229,15220,746,3455,345,22.7,reported,2020-2024,B01001
0500000US13231,13231,15286,535,3149,295,20.6,reported,2020-2024,B01001
0500000US13233,13233,32794,1206,6736,564,20.5,reported,2020-2024,B01001
0500000US13235,13235,8204,603,2308,316,28.1,reported,2020-2024,B01001
0500000US13237,13237,18419,923,5679,469,30.8,reported,2020-2024,B01001
0500000US13239,13239,1947,324,842,201,43.2,reported,2020-2024,B01001
0500000US13241,13241,14500,540,4992,326,34.4,reported,2020-2024,B01001
0500000US13243,13243,4521,517,1374,305,30.4,reported,2020-2024,B01001
0500000US13245,13245,158860,2364,31570,1242,19.9,reported,2020-2024,B01001
0500000US13247,13247,72696,1630,15068,790,20.7,reported,2020-2024,B01001
0500000US13249,13249,3401,328,660,144,19.4,reported,2020-2024,B01001
0500000US13251,13251,11189,621,2928,262,26.2,reported,2020-2024,B01001
0500000US13253,13253,7320,526,2357,274,32.2,reported,2020-2024,B01001
0500000US13255,13255,52760,1340,13161,782,24.9,reported,2020-2024,B01001
0500000US13257,13257,21249,793,5735,477,27.0,reported,2020-2024,B01001
0500000US13259,13259,4277,521,787,122,18.4,reported,2020-2024,B01001
0500000US13261,13261,22550,988,5152,444,22.8,reported,2020-2024,B01001
0500000US13263,13263,4796,347,1573,186,32.8,reported,2020-2024,B01001
0500000US13265,13265,1267,191,459,115,36.2,reported,2020-2024,B01001
0500000US13267,13267,19336,799,3736,404,19.3,reported,2020-2024,B01001
0500000US13269,13269,6248,467,1709,190,27.4,reported,2020-2024,B01001
0500000US13271,13271,9924,762,2242,272,22.6,reported,2020-2024,B01001
0500000US13273,13273,6875,439,1850,219,26.9,reported,2020-2024,B01001
0500000US13275,13275,34981,974,8720,573,24.9,reported,2020-2024,B01001
0500000US13277,13277,31165,1123,6599,507,21.2,reported,2020-2024,B01001
0500000US13279,13279,19980,897,4630,391,23.2,reported,2020-2024,B01001
0500000US13281,13281,11294,505,4769,329,42.2,reported,2020-2024,B01001
0500000US13283,13283,4983,516,1192,253,23.9,reported,2020-2024,B01001
0500000US13285,13285,53107,1330,11174,662,21.0,reported,2020-2024,B01001
0500000US13287,13287,6700,521,1729,244,25.8,reported,2020-2024,B01001
0500000US13289,13289,6336,406,1916,218,30.2,reported,2020-2024,B01001
0500000US13291,13291,22381,803,8987,522,40.2,reported,2020-2024,B01001
0500000US13293,13293,21632,976,5215,450,24.1,reported,2020-2024,B01001
0500000US13295,13295,54206,1327,13502,763,24.9,reported,2020-2024,B01001
0500000US13297,13297,78628,1501,16849,869,21.4,reported,2020-2024,B01001
0500000US13299,13299,27042,1012,6167,532,22.8,reported,2020-2024,B01001
0500000US13301,13301,4119,356,1208,173,29.3,reported,2020-2024,B01001
0500000US13303,13303,15604,608,3627,289,23.2,reported,2020-2024,B01001
0500000US13305,13305,23539,911,4987,484,21.2,reported,2020-2024,B01001
0500000US13307,13307,2042,302,463,127,22.7,reported,2020-2024,B01001
0500000US13309,13309,6181,713,1297,223,21.0,reported,2020-2024,B01001
0500000US13311,13311,23237,811,6695,457,28.8,reported,2020-2024,B01001
0500000US13313,13313,77851,1553,15483,798,19.9,reported,2020-2024,B01001
0500000US13315,13315,7127,374,1749,188,24.5,reported,2020-2024,B01001
0500000US13317,13317,7624,504,2309,242,30.3,reported,2020-2024,B01001
0500000US13319,13319,6832,375,1798,178,26.3,reported,2020-2024,B01001
0500000US13321,13321,15903,667,4169,381,26.2,reported,2020-2024,B01001
0500000US15001,15001,163331,2188,49001,1426,30.0,reported,2020-2024,B01001
0500000US15003,15003,795118,,195878,2388,24.6,not available in one or more component cells,2020-2024,B01001
0500000US15005,15005,67,67,14,34,20.9,reported,2020-2024,B01001
0500000US15007,15007,58095,1151,16530,727,28.5,reported,2020-2024,B01001
0500000US15009,15009,130015,1783,34129,1068,26.3,reported,2020-2024,B01001
0500000US16001,16001,404742,3254,84270,1893,20.8,reported,2020-2024,B01001
0500000US16003,16003,3917,296,1429,159,36.5,reported,2020-2024,B01001
0500000US16005,16005,66985,1232,13708,640,20.5,reported,2020-2024,B01001
0500000US16007,16007,4830,243,1410,145,29.2,reported,2020-2024,B01001
0500000US16009,16009,7907,346,2426,225,30.7,reported,2020-2024,B01001
0500000US16011,16011,35208,870,7538,498,21.4,reported,2020-2024,B01001
0500000US16013,16013,20170,936,5665,505,28.1,reported,2020-2024,B01001
0500000US16015,16015,6999,371,2339,253,33.4,reported,2020-2024,B01001
0500000US16017,16017,41053,1070,13477,691,32.8,reported,2020-2024,B01001
0500000US16019,16019,90920,1519,17950,884,19.7,reported,2020-2024,B01001
0500000US16021,16021,10100,556,3093,353,30.6,reported,2020-2024,B01001
0500000US16023,16023,2024,195,544,95,26.9,reported,2020-2024,B01001
0500000US16025,16025,827,149,217,64,26.2,reported,2020-2024,B01001
0500000US16027,16027,183752,2341,36467,1250,19.8,reported,2020-2024,B01001
0500000US16029,16029,5271,297,1298,144,24.6,reported,2020-2024,B01001
0500000US16031,16031,17604,625,3693,304,21.0,reported,2020-2024,B01001
0500000US16033,16033,607,103,103,36,17.0,reported,2020-2024,B01001
0500000US16035,16035,7671,315,2614,203,34.1,reported,2020-2024,B01001
0500000US16037,16037,3847,395,1634,286,42.5,reported,2020-2024,B01001
0500000US16039,16039,22220,728,4338,394,19.5,reported,2020-2024,B01001
0500000US16041,16041,10463,498,2249,244,21.5,reported,2020-2024,B01001
0500000US16043,16043,10603,422,2547,227,24.0,reported,2020-2024,B01001
0500000US16045,16045,16091,683,4755,396,29.6,reported,2020-2024,B01001
0500000US16047,16047,11727,549,2940,305,25.1,reported,2020-2024,B01001
0500000US16049,16049,13976,525,5124,312,36.7,reported,2020-2024,B01001
0500000US16051,16051,22430,699,3954,332,17.6,reported,2020-2024,B01001
0500000US16053,16053,17712,607,3363,302,19.0,reported,2020-2024,B01001
0500000US16055,16055,141340,2144,36591,1249,25.9,reported,2020-2024,B01001
0500000US16057,16057,33301,901,6078,374,18.3,reported,2020-2024,B01001
0500000US16059,16059,6850,478,2550,283,37.2,reported,2020-2024,B01001
0500000US16061,16061,2874,125,1043,88,36.3,reported,2020-2024,B01001
0500000US16063,16063,3965,203,825,98,20.8,reported,2020-2024,B01001
0500000US16065,16065,43564,1062,2945,236,6.8,reported,2020-2024,B01001
0500000US16067,16067,15943,723,3576,353,22.4,reported,2020-2024,B01001
0500000US16069,16069,33634,923,8998,543,26.8,reported,2020-2024,B01001
0500000US16071,16071,3479,270,949,148,27.3,reported,2020-2024,B01001
0500000US16073,16073,9447,451,2414,243,25.6,reported,2020-2024,B01001
0500000US16075,16075,19945,873,5288,515,26.5,reported,2020-2024,B01001
0500000US16077,16077,5710,474,1381,221,24.2,reported,2020-2024,B01001
0500000US16079,16079,10928,411,3214,245,29.4,reported,2020-2024,B01001
0500000US16081,16081,9650,485,1778,239,18.4,reported,2020-2024,B01001
0500000US16083,16083,69062,1395,15548,796,22.5,reported,2020-2024,B01001
0500000US16085,16085,10063,792,3349,414,33.3,reported,2020-2024,B01001
0500000US16087,16087,8668,450,2964,282,34.2,reported,2020-2024,B01001
0500000US17001,17001,50176,1030,13317,651,26.5,reported,2020-2024,B01001
0500000US17003,17003,3835,240,1215,137,31.7,reported,2020-2024,B01001
0500000US17005,17005,13753,526,3137,249,22.8,reported,2020-2024,B01001
0500000US17007,17007,40580,1127,8916,635,22.0,reported,2020-2024,B01001
0500000US17009,17009,5260,293,1029,121,19.6,reported,2020-2024,B01001
0500000US17011,17011,26067,535,7614,330,29.2,reported,2020-2024,B01001
0500000US17013,17013,3469,240,1101,135,31.7,reported,2020-2024,B01001
0500000US17015,17015,12817,411,3768,236,29.4,reported,2020-2024,B01001
0500000US17017,17017,9665,416,2307,210,23.9,reported,2020-2024,B01001
0500000US17019,17019,168878,2446,28984,1032,17.2,reported,2020-2024,B01001
0500000US17021,17021,27056,705,6797,383,25.1,reported,2020-2024,B01001
0500000US17023,17023,11854,430,3095,255,26.1,reported,2020-2024,B01001
0500000US17025,17025,9941,424,2727,291,27.4,reported,2020-2024,B01001
0500000US17027,17027,28974,693,6955,379,24.0,reported,2020-2024,B01001
