year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,AK,Alaska,Northwest Arctic,02188,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,29.2,26.1,32.6,7423,4634,,
2022,AK,Alaska,Northwest Arctic,02188,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,29.2,26.1,32.6,7423,4634,,
2022,AK,Alaska,Petersburg,02195,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.3,14.3,18.3,3360,2664,,
2022,AK,Alaska,Petersburg,02195,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.1,14.2,18.2,3360,2664,,
2022,AK,Alaska,Prince of Wales-Hyder,02198,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.1,19.5,24.7,5650,4434,,
2022,AK,Alaska,Prince of Wales-Hyder,02198,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.3,19.6,24.9,5650,4434,,
2022,AK,Alaska,Sitka,02220,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.8,13.8,17.9,8382,6754,,
2022,AK,Alaska,Sitka,02220,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.8,13.8,17.9,8382,6754,,
2022,AK,Alaska,Skagway,02230,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.5,15.3,19.8,1081,924,,
2022,AK,Alaska,Skagway,02230,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.5,16.2,20.9,1081,924,,
2022,AK,Alaska,Southeast Fairbanks,02240,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.9,17.6,22.3,7021,5207,,
2022,AK,Alaska,Southeast Fairbanks,02240,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.2,17.9,22.6,7021,5207,,
2022,AK,Alaska,Wrangell,02275,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,16.9,21.9,2070,1682,,
2022,AK,Alaska,Wrangell,02275,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.9,15.6,20.3,2070,1682,,
2022,AK,Alaska,Yakutat,02282,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.6,18.3,23.2,700,563,,
2022,AK,Alaska,Yakutat,02282,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.5,18.2,23.1,700,563,,
2022,AK,Alaska,Yukon-Koyukuk,02290,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,29.4,26.3,32.6,5179,3757,,
2022,AK,Alaska,Yukon-Koyukuk,02290,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,28.2,25.1,31.3,5179,3757,,
2022,AZ,Arizona,Apache,04001,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,27.1,24.5,29.7,65432,48388,,
2022,AZ,Arizona,Apache,04001,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,26.3,23.7,28.8,65432,48388,,
2022,AZ,Arizona,Cochise,04003,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.3,13.6,17.3,125663,99550,,
2022,AZ,Arizona,Cochise,04003,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.8,13.1,16.7,125663,99550,,
2022,AZ,Arizona,Coconino,04005,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,13.8,12.2,15.5,144060,116202,,
2022,AZ,Arizona,Coconino,04005,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,12.4,11.0,14.0,144060,116202,,
2022,AZ,Arizona,Gila,04007,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.5,16.5,20.7,53922,43714,,
2022,AZ,Arizona,Gila,04007,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.0,15.1,19.0,53922,43714,,
2022,AZ,Arizona,Graham,04009,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.7,13.7,17.9,38779,28375,,
2022,AZ,Arizona,Graham,04009,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,15.2,13.3,17.4,38779,28375,,
2022,AZ,Arizona,Greenlee,04011,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,13.4,11.7,15.1,9302,6806,,
2022,AZ,Arizona,Greenlee,04011,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,13.3,11.7,15.1,9302,6806,,
2022,AZ,Arizona,La Paz,04012,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.6,16.3,20.9,16506,13903,,
2022,AZ,Arizona,La Paz,04012,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.7,14.6,18.9,16506,13903,,
2022,AZ,Arizona,Maricopa,04013,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,11.8,10.7,13.1,4551524,3532288,,
2022,AZ,Arizona,Maricopa,04013,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,11.7,10.6,13.0,4551524,3532288,,
2022,AZ,Arizona,Mohave,04015,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.6,15.6,19.7,220816,185152,,
2022,AZ,Arizona,Mohave,04015,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.8,14.9,18.8,220816,185152,,
2022,AZ,Arizona,Navajo,04017,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.4,20.0,24.8,108650,81314,,
2022,AZ,Arizona,Navajo,04017,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.5,19.1,23.8,108650,81314,,
2022,AZ,Arizona,Pima,04019,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,14.0,12.4,15.6,1057597,850216,,
2022,AZ,Arizona,Pima,04019,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,12.8,11.4,14.3,1057597,850216,,
2022,AZ,Arizona,Pinal,04021,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.1,13.3,16.9,464154,363401,,
2022,AZ,Arizona,Pinal,04021,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.8,13.1,16.6,464154,363401,,
2022,AZ,Arizona,Santa Cruz,04023,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,13.6,11.8,15.5,48759,36389,,
2022,AZ,Arizona,Santa Cruz,04023,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,12.4,10.7,14.1,48759,36389,,
2022,AZ,Arizona,Yavapai,04025,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,15.2,13.4,17.0,246191,208516,,
2022,AZ,Arizona,Yavapai,04025,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.4,12.7,16.2,246191,208516,,
2022,AZ,Arizona,Yuma,04027,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.7,16.2,207842,155973,,
2022,AZ,Arizona,Yuma,04027,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,13.3,11.7,14.9,207842,155973,,
2022,AR,Arkansas,Arkansas,05001,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.8,20.1,25.8,16512,12710,,
2022,AR,Arkansas,Arkansas,05001,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.1,19.5,25.1,16512,12710,,
2022,AR,Arkansas,Ashley,05003,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.8,24.0,18354,14253,,
2022,AR,Arkansas,Ashley,05003,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.0,17.7,22.7,18354,14253,,
2022,AR,Arkansas,Baxter,05005,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.0,18.6,23.6,42435,34886,,
2022,AR,Arkansas,Baxter,05005,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.6,17.3,22.1,42435,34886,,
2022,AR,Arkansas,Benton,05007,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,13.8,12.1,15.7,302863,226571,,
2022,AR,Arkansas,Benton,05007,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,13.8,12.0,15.7,302863,226571,,
2022,AR,Arkansas,Boone,05009,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.0,17.6,22.6,38284,29646,,
2022,AR,Arkansas,Boone,05009,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.5,16.2,20.9,38284,29646,,
2022,AR,Arkansas,Bradley,05011,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.3,19.6,25.0,10135,7691,,
2022,AR,Arkansas,Bradley,05011,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.5,18.9,24.1,10135,7691,,
2022,AR,Arkansas,Calhoun,05013,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.5,19.8,25.3,4695,3837,,
2022,AR,Arkansas,Calhoun,05013,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.5,18.0,23.1,4695,3837,,
2022,AR,Arkansas,Carroll,05015,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.1,15.9,20.6,28742,22522,,
2022,AR,Arkansas,Carroll,05015,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.1,15.9,20.6,28742,22522,,
2022,AR,Arkansas,Chicot,05017,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.4,20.7,26.2,9873,7738,,
2022,AR,Arkansas,Chicot,05017,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.7,20.0,25.5,9873,7738,,
2022,AR,Arkansas,Clark,05019,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.5,19.1,24.0,21250,17009,,
2022,AR,Arkansas,Clark,05019,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.6,15.5,19.7,21250,17009,,
2022,AR,Arkansas,Clay,05021,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.6,20.9,26.6,14265,11193,,
2022,AR,Arkansas,Clay,05021,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.0,19.5,24.8,14265,11193,,
2022,AR,Arkansas,Cleburne,05023,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.7,23.9,25284,20610,,
2022,AR,Arkansas,Cleburne,05023,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.5,16.3,20.8,25284,20610,,
2022,AR,Arkansas,Cleveland,05025,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.9,21.1,27.0,7467,5842,,
2022,AR,Arkansas,Cleveland,05025,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.0,20.4,26.0,7467,5842,,
2022,AR,Arkansas,Columbia,05027,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.8,17.4,22.5,22216,17519,,
2022,AR,Arkansas,Columbia,05027,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.4,15.2,19.8,22216,17519,,
2022,AR,Arkansas,Conway,05029,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.1,21.2,27.1,21046,16346,,
2022,AR,Arkansas,Conway,05029,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.3,20.6,26.3,21046,16346,,
2022,AR,Arkansas,Craighead,05031,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.8,17.4,22.5,113017,84884,,
2022,AR,Arkansas,Craighead,05031,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.3,17.0,21.9,113017,84884,,
2022,AR,Arkansas,Crawford,05033,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.9,16.6,21.2,61075,46441,,
2022,AR,Arkansas,Crawford,05033,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.8,16.6,21.2,61075,46441,,
2022,AR,Arkansas,Crittenden,05035,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.6,20.1,25.2,47061,34396,,
2022,AR,Arkansas,Crittenden,05035,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.6,19.2,24.2,47061,34396,,
2022,AR,Arkansas,Cross,05037,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.8,19.3,24.4,16601,12703,,
2022,AR,Arkansas,Cross,05037,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.3,18.8,23.8,16601,12703,,
2022,AR,Arkansas,Dallas,05039,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.1,19.4,24.8,6191,4962,,
2022,AR,Arkansas,Dallas,05039,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.7,18.2,23.4,6191,4962,,
2022,AR,Arkansas,Desha,05041,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,26.4,23.6,29.3,10771,8099,,
2022,AR,Arkansas,Desha,05041,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,25.2,22.5,28.1,10771,8099,,
2022,AR,Arkansas,Drew,05043,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.8,18.4,23.5,16911,13179,,
2022,AR,Arkansas,Drew,05043,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.2,16.9,21.7,16911,13179,,
2022,AR,Arkansas,Faulkner,05045,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,16.1,14.2,18.0,127665,99253,,
2022,AR,Arkansas,Faulkner,05045,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,14.7,13.0,16.5,127665,99253,,
2022,AR,Arkansas,Franklin,05047,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.4,21.6,27.4,17271,13428,,
2022,AR,Arkansas,Franklin,05047,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.4,20.7,26.3,17271,13428,,
2022,AR,Arkansas,Fulton,05049,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,26.2,23.0,29.2,12382,9746,,
2022,AR,Arkansas,Fulton,05049,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,25.1,22.0,28.0,12382,9746,,
2022,AR,Arkansas,Garland,05051,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,17.1,15.0,19.3,100089,80594,,
2022,AR,Arkansas,Garland,05051,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,16.4,14.4,18.6,100089,80594,,
2022,AR,Arkansas,Grant,05053,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.4,18.0,22.9,18160,14212,,
2022,AR,Arkansas,Grant,05053,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.5,17.1,22.0,18160,14212,,
2022,AR,Arkansas,Greene,05055,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.5,19.9,25.3,46448,35423,,
2022,AR,Arkansas,Greene,05055,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.1,19.6,24.9,46448,35423,,
2022,AR,Arkansas,Hempstead,05057,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.8,18.3,23.4,19453,14606,,
2022,AR,Arkansas,Hempstead,05057,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.8,17.5,22.4,19453,14606,,
2022,AR,Arkansas,Hot Spring,05059,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.8,19.4,24.4,33203,26866,,
2022,AR,Arkansas,Hot Spring,05059,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.4,19.0,23.9,33203,26866,,
2022,AR,Arkansas,Howard,05061,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,19.3,17.0,21.7,12557,9352,,
2022,AR,Arkansas,Howard,05061,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,17.7,15.5,20.0,12557,9352,,
2022,AR,Arkansas,Independence,05063,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.1,21.3,26.9,37945,28806,,
2022,AR,Arkansas,Independence,05063,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.6,19.9,25.3,37945,28806,,
2022,AR,Arkansas,Izard,05065,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,22.1,19.6,24.8,14048,11539,,
2022,AR,Arkansas,Izard,05065,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.8,17.6,22.3,14048,11539,,
2022,AR,Arkansas,Jackson,05067,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.6,21.8,27.5,16624,13317,,
2022,AR,Arkansas,Jackson,05067,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,24.0,21.3,26.9,16624,13317,,
2022,AR,Arkansas,Jefferson,05069,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.2,21.5,27.0,64246,50524,,
2022,AR,Arkansas,Jefferson,05069,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.2,19.6,24.9,64246,50524,,
2022,AR,Arkansas,Johnson,05071,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.6,20.7,26.6,26001,19674,,
2022,AR,Arkansas,Johnson,05071,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.1,20.3,26.0,26001,19674,,
2022,AR,Arkansas,Lafayette,05073,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,26.1,23.2,29.3,6101,4971,,
2022,AR,Arkansas,Lafayette,05073,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,24.6,21.7,27.7,6101,4971,,
2022,AR,Arkansas,Lawrence,05075,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.2,21.5,27.1,16205,12618,,
2022,AR,Arkansas,Lawrence,05075,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.0,20.3,25.8,16205,12618,,
2022,AR,Arkansas,Lee,05077,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,26.7,23.6,29.7,8364,6854,,
2022,AR,Arkansas,Lee,05077,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,25.7,22.8,28.6,8364,6854,,
2022,AR,Arkansas,Lincoln,05079,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.8,21.1,26.5,12916,10898,,
2022,AR,Arkansas,Lincoln,05079,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.2,20.6,25.9,12916,10898,,
2022,AR,Arkansas,Little River,05081,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.8,18.2,23.8,11821,9241,,
2022,AR,Arkansas,Little River,05081,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,19.6,17.1,22.4,11821,9241,,
2022,AR,Arkansas,Logan,05083,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.1,18.6,23.7,21253,16839,,
2022,AR,Arkansas,Logan,05083,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.4,18.8,24.0,21253,16839,,
2022,AR,Arkansas,Lonoke,05085,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,18.0,15.8,20.4,75225,56799,,
2022,AR,Arkansas,Lonoke,05085,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,18.3,16.1,20.7,75225,56799,,
2022,AR,Arkansas,Madison,05087,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.1,20.4,26.0,17486,13373,,
2022,AR,Arkansas,Madison,05087,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.3,19.8,25.2,17486,13373,,
2022,AR,Arkansas,Marion,05089,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.5,18.1,23.2,17254,14040,,
2022,AR,Arkansas,Marion,05089,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.5,18.2,23.2,17254,14040,,
2022,AR,Arkansas,Miller,05091,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.9,21.3,26.7,42552,32501,,
2022,AR,Arkansas,Miller,05091,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,22.9,20.3,25.5,42552,32501,,
2022,AR,Arkansas,Mississippi,05093,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.4,21.6,27.5,38896,28853,,
2022,AR,Arkansas,Mississippi,05093,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,24.1,21.4,27.2,38896,28853,,
2022,AR,Arkansas,Monroe,05095,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,24.2,21.6,27.1,6564,5069,,
2022,AR,Arkansas,Monroe,05095,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,23.4,20.8,26.1,6564,5069,,
2022,AR,Arkansas,Montgomery,05097,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,21.2,18.6,23.9,8556,7012,,
2022,AR,Arkansas,Montgomery,05097,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.4,17.9,23.1,8556,7012,,
2022,AR,Arkansas,Nevada,05099,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.0,20.4,26.0,8181,6364,,
2022,AR,Arkansas,Nevada,05099,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.7,19.2,24.5,8181,6364,,
2022,AR,Arkansas,Newton,05101,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,23.4,20.7,26.4,7078,5757,,
2022,AR,Arkansas,Newton,05101,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,21.8,19.3,24.7,7078,5757,,
2022,AR,Arkansas,Ouachita,05103,CSMOKING,Current cigarette smoking among adults,Age-adjusted prevalence,AgeAdjPrv,20.9,18.5,23.5,22049,17132,,
2022,AR,Arkansas,Ouachita,05103,CSMOKING,Current cigarette smoking among adults,Crude prevalence,CrdPrv,20.2,17.8,22.7,22049,17132,,
