tract_fips,synthetic_event_count,adult_denominator_estimate,adult_denominator_moe90,rate_multiplier,crude_rate_per_100k,crude_rate_low_95,crude_rate_high_95,positive_denominator_age_bands,minimum_age_band_denominator,direct_standardized_rate_per_100k,direct_rate_low_95,direct_rate_high_95,direct_support_state,guided_indirect_required,claim_limit
25005633100,220,4807,552.856,100000,4576.6590389,4021.29058003,5204.56860947,5,347,3905.48333774,3387.9492412,4423.01743428,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005633200,326,5688,626.868,100000,5731.36427567,5156.64549637,6365.83740421,5,673,5221.01670124,4658.18551304,5783.84788944,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640100,259,4476,600.039,100000,5786.41644325,5139.55904234,6509.10003672,5,250,5957.07231347,5227.90193951,6686.24268743,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640201,75,1952,357.673,100000,3842.21311475,3076.20868952,4789.53411529,5,42,4913.61782734,3631.18612621,6196.04952848,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25005640202,143,3107,507.609,100000,4602.51046025,3920.10488255,5397.03527575,5,347,3966.01196988,3278.22911937,4653.7948204,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640300,193,3223,491.686,100000,5988.20974248,5220.27824843,6860.93069212,5,230,5974.05281075,5154.02452615,6794.08109536,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640400,152,2251,492.948,100000,6752.55442026,5787.89498053,7864.57081109,5,128,7014.47124403,5857.15392533,8171.78856274,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640500,260,4913,716.534,100000,5292.08223082,4700.2725577,5953.75123396,5,278,5893.56950233,5190.33820076,6596.80080389,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640600,207,3536,611.168,100000,5854.07239819,5127.12976878,6676.82991929,5,203,5807.16962341,4999.02568058,6615.31356624,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640700,126,2165,337.956,100000,5819.86143187,4909.70712925,6886.51973556,5,120,6088.79850757,5026.42907895,7151.16793619,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640800,144,3180,425.204,100000,4528.30188679,3858.85175595,5307.47962692,5,235,4636.94603062,3895.39809518,5378.49396606,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005640901,216,3692,606.94,100000,5850.48754063,5138.33377503,6654.4193416,5,179,6288.79809158,5419.06614332,7158.53003985,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641000,113,2030,407.691,100000,5566.50246305,4650.47596091,6650.37828335,5,146,5318.54178894,4315.33669588,6321.74688201,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641101,66,1430,290.822,100000,4615.38461538,3644.16370536,5829.78880069,5,172,4095.85748132,3099.6922616,5092.02270105,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641200,94,2684,473.927,100000,3502.23546945,2870.5316393,4266.84836469,5,177,4188.06319051,3325.753919,5050.37246202,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641300,199,4130,571.883,100000,4818.40193705,4206.21050918,5514.56525892,5,168,5036.49875092,4323.26897097,5749.72853088,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641400,136,2633,443.395,100000,5165.21078618,4383.24535951,6077.81053362,5,200,5439.41205848,4545.7841972,6333.03991976,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641500,108,2161,363.822,100000,4997.68625636,4156.19309027,5998.89045753,5,148,5315.7860465,4310.89807753,6320.67401546,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641600,114,1930,306.911,100000,5906.7357513,4939.95103636,7048.69765887,5,140,5863.49791577,4799.05866278,6927.93716877,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641700,231,4336,646.417,100000,5327.49077491,4697.69796904,6036.36831519,5,431,4956.70731138,4339.17579223,5574.23883052,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641800,87,1770,238.477,100000,4915.25423729,4002.114872,6023.66606442,5,148,5303.58590473,4208.51839192,6398.65341754,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005641900,77,2139,329.664,100000,3599.81299673,2889.88367086,4476.10498737,5,161,4520.21808732,3516.38112326,5524.05505138,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642000,109,2717,434.29,100000,4011.77769599,3336.50327356,4816.91037359,5,91,4901.39508387,3844.92693372,5957.86323402,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642100,162,3705,620.639,100000,4372.46963563,3759.94617514,5079.51117187,5,214,4837.32247647,4096.09039907,5578.55455387,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642200,152,2966,392.672,100000,5124.74713419,4387.6330616,5977.95254588,5,439,4087.03130819,3418.3756092,4755.68700717,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642300,106,1775,207.405,100000,5971.83098592,4961.62405741,7172.19808568,5,220,5402.9732855,4390.84156398,6415.10500701,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642400,98,2383,382.557,100000,4112.46328158,3386.24869506,4986.38360032,5,278,3883.86885472,3121.65664598,4646.08106347,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005642500,232,4080,463.106,100000,5686.2745098,5016.47985683,6439.43643028,5,446,5388.86152455,4702.54403883,6075.17901027,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005644101,253,5011,597.621,100000,5048.89243664,4476.35536784,5690.2962204,5,731,3901.25427293,3404.40938759,4398.09915827,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005644102,223,3915,366.088,100000,5696.04086845,5012.53231245,6466.40766375,5,505,5352.13891035,4662.66063735,6041.61718335,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005644200,352,5914,662.333,100000,5951.97835644,5377.09539227,6584.04725994,5,721,5411.17909758,4837.02984456,5985.3283506,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005645101,246,4617,603.795,100000,5328.1351527,4716.63995814,6013.90475411,5,541,5265.89492177,4624.85824348,5906.93160007,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005645102,251,4409,537.834,100000,5692.90088455,5046.74311044,6416.19893135,5,542,4678.48891583,4058.7645596,5298.21327207,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005645103,282,4777,568.963,100000,5903.28658154,5269.69737467,6607.7401792,5,633,5136.22881963,4526.82901793,5745.62862134,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005646101,364,6467,695.202,100000,5628.57584661,5092.75132188,6217.08316376,5,687,5221.19112133,4697.13350828,5745.24873439,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005646103,282,5057,616.2,100000,5576.42871268,4977.04927414,6243.24805075,5,693,4823.63958811,4245.2363661,5402.04281011,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005646104,138,2234,290.303,100000,6177.26051925,5252.21660546,7252.75588568,5,217,4071.43916661,3349.57038761,4793.30794562,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650101,304,4751,623.742,100000,6398.65291518,5737.3779752,7130.37932269,5,456,6222.38740102,5530.60551453,6914.16928751,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650102,177,3869,560.282,100000,4574.82553631,3960.30232858,5279.46290905,5,224,5038.21031881,4307.38906581,5769.03157182,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650201,116,2567,370.403,100000,4518.89365018,3781.03861481,5392.66822781,5,137,4326.66151172,3531.36944926,5121.95357419,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650202,82,1561,228.79,100000,5253.0429212,4252.09235414,6473.68806755,5,192,5029.08279623,3958.65982799,6099.50576448,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650300,130,2719,382.989,100000,4781.16954763,4041.00069569,5648.93031245,5,182,5068.9568889,4210.23596637,5927.67781143,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650400,129,2782,385.642,100000,4636.95183321,3916.13703208,5482.8708688,5,231,4984.38091167,4107.11871148,5861.64311187,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650500,176,2919,444.458,100000,6029.46214457,5222.37924083,6952.12505008,5,294,6082.85192066,5215.72100645,6949.98283487,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650600,169,2260,410.332,100000,7477.87610619,6464.11083775,8635.95093949,5,197,7549.77831421,6447.77885391,8651.77777452,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650700,82,1857,336.781,100000,4415.72428648,3571.65299501,5448.00088389,5,75,5291.78608032,4052.32110094,6531.25105971,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25005650800,177,2927,425.693,100000,6047.14724974,5239.89235831,6969.62029696,5,141,7184.90496623,6122.87145826,8246.9384742,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
