facility_id,facility_name,city,state,county,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote_code,footnote_text,start_date,end_date,estimate_status,source_release
021308,NORTON SOUND REGIONAL HOSPITAL,NOME,AK,NOME,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
021309,BRISTOL BAY DBA KANAKANAK HOSPITAL,DILLINGHAM,AK,DILLINGHAM,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
021310,MANIILAQ HEALTH CENTER,KOTZEBUE,AK,NORTHWEST ARTIC BOROUGH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
021311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,KETCHIKAN,AK,KETCHIKAN GATEWAY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,38,20.8,18.1,23.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
021312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,BARROW,AK,NORTH SLOPE BOROUH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
021313,SOUTH PENINSULA HOSPITAL,HOMER,AK,KENAI PENINSULA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
021314,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,SITKA,AK,SITKA BOROUGH,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,26,21.6,19.0,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,790,20.6,18.4,23.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030006,TUCSON MEDICAL CENTER,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1110,20.5,18.2,23.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030007,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,AZ,YAVAPAI,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,262,21.5,18.9,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030010,ST. MARY'S HOSPITAL,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,452,22.1,19.6,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030011,ST JOSEPH'S HOSPITAL,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,268,20.4,18.1,23.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030012,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,AZ,YAVAPAI,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,642,21.6,19.0,24.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030013,YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,YUMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,661,21.8,19.1,24.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030014,HONOR HEALTH JOHN C. LINCOLN MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,434,20.3,17.8,22.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030016,BANNER CASA GRANDE MEDICAL CENTER,CASA GRANDE,AZ,PINAL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,335,22.7,20.1,25.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030022,VALLEYWISE HEALTH MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,142,20.9,18.6,23.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030023,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,AZ,COCONINO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,324,21.5,18.8,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030024,ST JOSEPHS HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,493,20.6,18.2,23.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030030,ABRAZO CENTRAL CAMPUS,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,122,21.2,18.8,23.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030036,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1153,21.5,19.0,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030037,HONORHEALTH TEMPE MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,25,22.1,19.4,25.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,SCOTTSDALE,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,544,20.0,17.5,22.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030043,CANYON VISTA MEDICAL CENTER,SIERRA VISTA,AZ,COCHISE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,221,20.5,18.0,23.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030055,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,AZ,MOHAVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,463,20.5,18.1,23.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030061,BANNER BOSWELL MEDICAL CENTER,SUN CITY,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1409,21.2,18.6,23.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,AZ,NAVAJO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,219,19.7,17.2,22.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,586,20.0,17.6,22.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030065,BANNER DESERT MEDICAL CENTER,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,606,20.2,17.6,22.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030069,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,MOHAVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,258,21.6,19.1,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030071,FORT DEFIANCE INDIAN HOSPITAL,FT. DEFIANCE,AZ,APACHE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,TUBA CITY,AZ,COCONINO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030074,SELLS HOSPITAL,SELLS,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030078,PHOENIX INDIAN MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030083,ABRAZO SCOTTSDALE CAMPUS,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,116,21.3,18.6,24.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,CHINLE,AZ,APACHE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,29,22.2,19.5,25.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030085,NORTHWEST MEDICAL CENTER,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,816,21.0,18.4,23.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,SCOTTSDALE,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,864,19.9,17.6,22.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030088,BANNER BAYWOOD MEDICAL CENTER,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,524,22.2,19.5,24.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030089,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,828,19.8,17.5,22.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,571,20.6,18.1,23.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030093,BANNER DEL E. WEBB MEDICAL CENTER,SUN CITY WEST,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1181,20.2,17.7,22.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030094,ABRAZO ARROWHEAD HOSPITAL,GLENDALE,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,552,20.5,18.1,23.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,AZ,MOHAVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,376,21.3,18.8,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030103,MAYO CLINIC HOSPITAL,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,776,19.8,17.4,22.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030105,BANNER HEART HOSPITAL,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,852,19.9,17.5,22.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030107,ARIZONA SPINE AND JOINT HOSPITAL,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030108,THE CORE INSTITUTE SPECIALTY HOSP,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030110,ABRAZO WEST CAMPUS,GOODYEAR,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,467,21.0,18.4,23.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,256,19.9,17.4,22.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030113,WHITERIVER PHS INDIAN HOSPITAL,WHITERIVER,AZ,NAVAJO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030114,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,388,19.9,17.3,22.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,794,20.4,17.9,23.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030117,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,AZ,MOHAVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,66,21.1,18.6,24.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030119,MERCY GILBERT MEDICAL CENTER,GILBERT,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,726,22.3,19.6,25.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030121,HONORHEALTH FOUR PEAKS MEDICAL CENTER,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,202,21.9,19.1,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030122,BANNER GATEWAY MEDICAL CENTER,GILBERT,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,189,20.8,18.3,23.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030123,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,SCOTTSDALE,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,453,19.4,17.0,22.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
03012F,PHOENIX VA MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,535,20.0,17.6,22.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030130,BANNER IRONWOOD MEDICAL CENTER,QUEEN CREEK,AZ,PINAL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,170,20.4,18.0,23.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030134,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,PINAL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,41,21.8,19.0,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,LAVEEN,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030138,CITY OF HOPE CANCER CENTER PHOENIX,GOODYEAR,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,MESA,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,88,20.2,17.7,23.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,TUCSON,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,523,22.1,19.3,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,PHOENIX,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,144,21.2,18.7,24.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030147,BANNER OCOTILLO MEDICAL CENTER,CHANDLER,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,166,20.4,17.9,23.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030148,NORTHWEST MEDICAL CENTER SAHUARITA,SAHUARITA,AZ,PIMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,372,21.2,18.3,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
030152,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,MARICOPA,AZ,PINAL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030153,EAST VALLEY ER & HOSPITAL,GILBERT,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,YUMA,AZ,YUMA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
030155,EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,BULLHEAD CITY,AZ,MOHAVE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
030195,KAYENTA ALTERNATIVE RURAL HOSPITAL,KAYENTA,AZ,NAVAJO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
030196,EXCEPTIONAL COMMUNITY HOSPITAL PRESCOTT,PRESCOTT,AZ,YAVAPAI,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,PRESCOTT,AZ,YAVAPAI,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,104,20.1,17.4,23.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
031300,WICKENBURG COMMUNITY HOSPITAL,WICKENBURG,AZ,MARICOPA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031301,BENSON HOSPITAL,BENSON,AZ,COCHISE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,AZ,COCHISE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031304,PAGE HOSPITAL,PAGE,AZ,COCONINO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031305,HOPI HEALTH CARE CENTER,POLACCA,AZ,NAVAJO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,7,No cases met the criteria for this measure.,2023-07-01,2025-06-30,not_available,2026-08-13
031307,PARKER INDIAN HEALTH CENTER,PARKER,AZ,LAPAZ,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
031308,HUHU KAM MEMORIAL HOSPITAL,SACATON,AZ,PINAL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
031309,SAGE MEMORIAL HOSPITAL,GANADO,AZ,APACHE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031311,LITTLE COLORADO MEDICAL CENTER,WINSLOW,AZ,NAVAJO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031312,COPPER QUEEN COMMUNITY HOSPITAL,BISBEE,AZ,COCHISE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031313,HOLY CROSS HOSPITAL,NOGALES,AZ,SANTA CRUZ,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,GLOBE,AZ,GILA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,93,21.9,19.2,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,SPRINGERVILLE,AZ,APACHE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
031317,LA PAZ REGIONAL HOSPITAL,PARKER,AZ,LAPAZ,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,32,22.2,19.4,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
031318,BANNER PAYSON MEDICAL CENTER,PAYSON,AZ,GILA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,39,21.1,18.5,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
