tract_fips,synthetic_event_count,expected_synthetic_events,standardized_event_ratio,ratio_low_95,ratio_high_95,indirect_role,measure_definition,claim_limit
25005631200,314,283.44796463,1.1077871,0.99179114,1.2373495,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631300,259,221.36234733,1.17002735,1.03586921,1.32156066,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631400,138,110.29081599,1.25123746,1.05896267,1.47842339,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631500,132,114.52847716,1.15255178,0.97179097,1.36693552,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631600,153,123.82408575,1.2356239,1.05455864,1.44777765,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631700,218,271.19064953,0.80386252,0.7039327,0.91797832,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005631800,379,346.65938304,1.0932922,0.9885826,1.20909253,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005632100,326,293.25826078,1.11164814,0.99729502,1.23911336,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005632200,423,382.55296679,1.10572924,1.00522194,1.21628578,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005633100,220,267.07768592,0.82373037,0.7217671,0.94009788,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005633200,326,319.34261103,1.02084717,0.91583457,1.13790085,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640100,259,217.78712269,1.18923468,1.05287418,1.34325559,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640201,75,83.2971663,0.90039077,0.71803026,1.12906599,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640202,143,171.25989429,0.83498825,0.70876019,0.98369715,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640300,193,163.71620518,1.17886925,1.02375211,1.35748946,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640400,152,109.65056088,1.38622182,1.18247282,1.6250783,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640500,260,221.02575766,1.17633349,1.04169644,1.32837208,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640600,207,180.31178193,1.1480115,1.00180603,1.31555448,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640700,126,107.50499636,1.17203855,0.98426227,1.39563855,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25005640800,144,156.85800006,0.91802777,0.7796907,1.08090937,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
