year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,MA,Massachusetts,Bristol,25005,25005610203,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.8,9.2,6818,5337,POINT (-71.1922446 42.0141287),25005610203,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005610204,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.1,9.7,6023,4623,POINT (-71.1857677 42.0418655),25005610204,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005611101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.4,10.2,5112,4040,POINT (-71.1471841 41.9873849),25005611101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005611102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.6,,,5.7,7.6,4977,4360,POINT (-71.1786674 41.9560057),25005611102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005611201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.7,2989,2364,POINT (-71.2037397 41.93274),25005611201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005611202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.3,10.2,6124,5061,POINT (-71.2223917 41.9776172),25005611202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005612100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,8.8,11.6,4716,3788,POINT (-71.0565147 41.9516559),25005612100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005612201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,8.9,11.8,3886,2981,POINT (-71.0421156 41.9404657),25005612201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005612202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.4,11.2,6540,5124,POINT (-71.0246769 41.9114347),25005612202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.2,,,9.7,12.9,6712,5604,POINT (-71.123153 41.9533015),25005613100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.3,11.0,7555,6149,POINT (-71.1606183 41.9146686),25005613300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.2,12.3,3873,3031,POINT (-71.1455815 41.8878646),25005613400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.6,,,10.9,14.3,4178,3256,POINT (-71.0956318 41.9106665),25005613600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.0,,,9.5,12.5,4566,3771,POINT (-71.0812345 41.9085896),25005613700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.4,,,10.9,14.1,4893,3883,POINT (-71.0958741 41.9023771),25005613800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.4,,,9.9,13.0,2925,2296,POINT (-71.1111528 41.8975952),25005613901,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005613902,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.5,,,9.9,13.2,5763,4528,POINT (-71.1136635 41.8727942),25005613902,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005614000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.9,,,12.3,15.7,4612,3414,POINT (-71.0937386 41.8930097),25005614000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005614101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,9.0,11.9,7093,5554,POINT (-71.068305 41.8859557),25005614101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005614102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.6,11.6,7238,5768,POINT (-71.0116902 41.8624856),25005614102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005615100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.3,9.7,8101,6242,POINT (-71.152087 41.829273),25005615100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005616100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.1,9.7,6764,5266,POINT (-71.0776152 41.8380611),25005616100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005617101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.5,10.2,4910,3849,POINT (-71.04939 41.7803958),25005617101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005617102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.8,4296,3450,POINT (-70.9645589 41.750928),25005617102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.5,10.0,3256,2643,POINT (-71.3337865 41.9898092),25005630101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.6,10.2,4666,3848,POINT (-71.3215358 41.9777874),25005630102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.2,11.2,3048,2441,POINT (-71.2876043 41.9958417),25005630201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.7,9.1,5336,3982,POINT (-71.3072505 41.9880079),25005630202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.2,10.0,6292,4778,POINT (-71.3632515 41.9568171),25005630301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.5,8.9,2866,2248,POINT (-71.3424191 41.9766395),25005630302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005630400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.0,,,7.7,10.4,5370,4279,POINT (-71.3313444 41.9578635),25005630400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.8,,,10.2,13.5,3146,2622,POINT (-71.3559648 41.9076594),25005631101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.5,11.5,5399,4301,POINT (-71.3672838 41.9141857),25005631102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.7,11.7,7552,5937,POINT (-71.3340568 41.9218593),25005631200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.8,10.5,5557,4420,POINT (-71.2873273 41.9704688),25005631300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.0,,,10.5,13.7,2889,2293,POINT (-71.2830483 41.9439753),25005631400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.7,,,9.3,12.2,2888,2382,POINT (-71.3000211 41.9304456),25005631500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.3,14.5,4044,3136,POINT (-71.2806485 41.9363126),25005631600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.9,,,7.5,10.2,6972,5508,POINT (-71.2431103 41.9359845),25005631700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005631800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.8,,,9.3,12.4,8014,6509,POINT (-71.2904816 41.915556),25005631800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005632100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.6,6854,5494,POINT (-71.3200774 41.8678153),25005632100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005632200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.8,8677,6885,POINT (-71.3100048 41.809874),25005632200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005633100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.3,11.4,5880,4658,POINT (-71.2518791 41.8708043),25005633100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005633200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.8,10.9,6622,5311,POINT (-71.240948 41.8154153),25005633200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.4,,,9.8,13.0,5888,4486,POINT (-71.1666686 41.6693128),25005640100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.7,,,12.9,16.5,2631,2057,POINT (-71.166102 41.6871981),25005640201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.8,,,13.9,17.9,3844,3092,POINT (-71.1710796 41.6842773),25005640202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.2,,,10.7,14.0,4050,3010,POINT (-71.1902108 41.6795615),25005640300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.1,14.6,2889,2306,POINT (-71.1830032 41.6869772),25005640400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.3,,,10.8,13.9,5454,4328,POINT (-71.1735838 41.6938306),25005640500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.6,,,11.0,14.2,4891,3771,POINT (-71.1536822 41.6879151),25005640600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.1,13.4,2914,2390,POINT (-71.1511534 41.6787936),25005640700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.8,11.6,3840,2979,POINT (-71.1408008 41.6739021),25005640800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005640901,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.9,,,9.5,12.4,5472,4119,POINT (-71.1661474 41.6948175),25005640901,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.4,,,14.5,18.4,2407,1918,POINT (-71.1661382 41.7030913),25005641000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,20.6,,,18.2,23.2,1903,1527,POINT (-71.1558551 41.6997374),25005641101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.5,,,12.7,16.3,2978,2296,POINT (-71.1430029 41.6947299),25005641200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.8,,,12.2,15.5,5544,4090,POINT (-71.1361908 41.6969066),25005641300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.6,,,12.8,16.5,3331,2548,POINT (-71.135423 41.6869774),25005641400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.2,14.5,2463,1961,POINT (-71.1281485 41.6868127),25005641500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.5,,,9.9,13.2,2336,1892,POINT (-71.1227078 41.6890348),25005641600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.1,,,10.6,13.7,5230,4298,POINT (-71.1280791 41.7067223),25005641700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.1,,,8.7,11.7,2072,1674,POINT (-71.1489973 41.7102748),25005641800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005641900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.2,13.3,2431,1987,POINT (-71.1530828 41.7052478),25005641900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.9,,,11.4,14.5,3484,2712,POINT (-71.1587647 41.7093508),25005642000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.3,,,9.6,12.9,4351,3631,POINT (-71.1250089 41.7556521),25005642100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.0,,,11.3,14.9,3858,3060,POINT (-71.1367731 41.7284501),25005642200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,8.8,12.1,2117,1791,POINT (-71.1374816 41.7199825),25005642300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,9.0,12.1,2878,2454,POINT (-71.1344405 41.7138346),25005642400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005642500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.7,11.6,4744,4014,POINT (-71.0706159 41.7258761),25005642500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005644101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.1,11.2,5999,4865,POINT (-71.1446688 41.7566903),25005644101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005644102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.9,,,8.4,11.5,5032,4025,POINT (-71.1450801 41.7806505),25005644102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005644200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.4,11.1,7272,5952,POINT (-71.17945 41.7199755),25005644200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005645101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.3,11.0,5124,4234,POINT (-71.2119191 41.7119442),25005645101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005645102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.0,,,7.6,10.3,6057,4803,POINT (-71.1806853 41.7628245),25005645102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005645103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.3,11.4,5963,4945,POINT (-71.2416296 41.7582787),25005645103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005646101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.4,,,9.1,11.8,7837,6456,POINT (-71.0942304 41.6562971),25005646101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005646103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.0,12.3,5829,4870,POINT (-71.0916313 41.6025859),25005646103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005646104,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.4,,,9.7,13.3,2673,2397,POINT (-71.0736484 41.5441765),25005646104,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.9,,,10.2,13.8,5539,4633,POINT (-70.9394362 41.7175011),25005650101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.2,,,11.6,15.1,5120,3945,POINT (-70.9499708 41.7144498),25005650102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,8.7,11.7,3169,2577,POINT (-70.9574646 41.6905133),25005650201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.8,,,10.2,13.4,2187,1759,POINT (-70.9355116 41.6740018),25005650202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.2,12.1,3461,2846,POINT (-70.9228076 41.6810434),25005650300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.1,,,10.6,13.6,4281,3248,POINT (-70.9229142 41.6695702),25005650400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.1,11.9,3405,2586,POINT (-70.9334549 41.6691679),25005650500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.0,,,11.4,14.7,3173,2389,POINT (-70.9249808 41.6641112),25005650600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.4,,,11.9,15.2,3034,2193,POINT (-70.9223281 41.6596185),25005650700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.2,,,13.5,17.0,3811,2860,POINT (-70.9334321 41.6601446),25005650800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005650900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.9,,,15.0,18.9,3140,2186,POINT (-70.9413219 41.6581443),25005650900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651001,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.7,,,11.1,14.4,3024,2555,POINT (-70.9575134 41.6543926),25005651001,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651002,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.8,,,11.3,14.7,3866,2993,POINT (-70.9524972 41.6413178),25005651002,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.4,,,12.8,16.3,4522,3313,POINT (-70.9351699 41.6506256),25005651100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.5,,,10.9,14.0,2459,1880,POINT (-70.9241376 41.6539869),25005651200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,16.3,,,14.5,18.5,2186,1831,POINT (-70.9228693 41.6448487),25005651300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,15.4,,,13.6,17.4,3367,2657,POINT (-70.9338519 41.6435664),25005651400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.2,13.1,3280,2383,POINT (-70.9419702 41.6408755),25005651500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Bristol,25005,25005651600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.2,,,11.6,14.8,3936,3149,POINT (-70.9428823 41.6339613),25005651600,HLTHOUT,DIABETES,CrdPrv,Diabetes
