condition_id,scenario_id,replication,seed,arrivals,completed,left_before_seen,left_before_seen_percent,median_arrival_to_clinician_minutes,p90_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_utilization_percent,modeled_overtime_hours,flex_clinician_hours,trigger_count,median_activation_delay_minutes,standard_wait_minutes,language_support_wait_minutes,mobility_support_wait_minutes,language_gap_minutes,mobility_gap_minutes,high_acuity_wait_minutes,low_acuity_wait_minutes,maximum_waiting_queue,fast_track_completed,safety_outcome_status,return_72h_status,conservation_status,synthetic_flag
C01,S00,1,7301501,831,742,89,10.709988,60.000000,166.907322,105.266043,82.418711,8.207356,0.000000,0,0.000000,60.028102,57.995421,58.000000,-2.032681,-2.028102,45.180859,70.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,26,7301526,781,733,48,6.145967,56.000000,95.460935,98.800000,74.620590,5.964133,40.000000,5,0.000000,56.000000,53.500000,54.896623,-2.500000,-1.103377,41.230826,67.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,26,7301526,781,754,27,3.457106,59.000000,127.162667,102.937608,78.877148,7.423601,0.000000,11,15.000000,59.000000,54.597726,60.430470,-4.402274,1.430470,43.000000,71.136295,16,77,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,26,7301526,781,734,47,6.017926,56.730998,98.445854,99.400000,76.849286,7.063697,17.720057,4,15.000000,57.000000,54.000000,55.500000,-3.000000,-1.500000,42.104127,67.000000,13,11,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,27,7301527,794,736,58,7.304786,58.223916,104.644373,102.000000,79.491988,5.824248,0.000000,0,0.000000,58.098437,58.500000,59.000000,0.401563,0.901563,44.000000,69.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,27,7301527,794,746,48,6.045340,56.991639,93.455310,99.591639,75.897869,6.638875,40.000000,5,0.000000,56.394940,57.000000,57.308267,0.605060,0.913327,43.529098,68.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,27,7301527,794,761,33,4.156171,60.000000,121.589708,103.200000,80.030529,7.581653,0.000000,14,15.000000,59.756657,63.000000,60.488584,3.243343,0.731927,45.000000,71.943965,20,72,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,27,7301527,794,744,50,6.297229,58.000000,99.687095,101.040703,78.472311,7.669500,12.936060,3,15.000000,57.382070,59.487666,59.000000,2.105596,1.617930,44.000000,68.267654,13,13,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,28,7301528,825,740,85,10.303030,58.000000,123.054666,101.511176,80.221467,6.376726,0.000000,0,0.000000,58.000000,58.602740,59.441988,0.602740,1.441988,44.000000,69.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,28,7301528,825,752,73,8.848485,56.256945,109.794687,99.600000,76.554531,6.446222,40.000000,5,0.000000,56.000000,56.000000,58.246934,0.000000,2.246934,43.091067,68.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,28,7301528,825,789,36,4.363636,62.000000,169.844524,102.998627,81.773580,6.713023,0.000000,14,15.000000,61.527839,62.000000,64.000000,0.472161,2.472161,44.000000,74.557521,19,99,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,28,7301528,825,757,68,8.242424,58.282253,113.881818,101.000000,79.143568,6.710514,15.527669,3,15.000000,58.000000,60.000000,62.317552,2.000000,4.317552,44.000000,69.403558,14,23,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,29,7301529,789,702,87,11.026616,59.219984,119.722911,105.514920,79.322700,8.655051,0.000000,0,0.000000,58.994352,60.142808,61.119256,1.148456,2.124903,45.050780,70.097919,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,29,7301529,789,712,77,9.759189,57.910907,93.675374,103.475109,75.785844,7.658168,40.000000,5,0.000000,57.000000,57.821815,61.059628,0.821815,4.059628,43.678618,70.097919,10,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,29,7301529,789,742,47,5.956907,62.000000,143.439930,107.800000,80.755586,7.163016,0.000000,13,15.000000,61.173905,65.959225,64.036244,4.785320,2.862339,45.782263,76.000000,14,84,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,29,7301529,789,721,68,8.618504,59.000000,107.621883,104.567202,77.266437,7.937286,27.594669,4,15.000000,58.000000,59.207898,61.622670,1.207898,3.622670,45.000000,71.487720,10,30,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,30,7301530,833,751,82,9.843938,59.247140,116.837668,101.837446,80.928091,8.325125,0.000000,0,0.000000,59.247140,56.076351,60.840879,-3.170789,1.593740,45.342919,68.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,30,7301530,833,760,73,8.763505,57.000000,105.166989,99.988267,77.354883,7.370655,40.000000,5,0.000000,57.913798,55.000000,59.097417,-2.913798,1.183619,45.330800,67.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,30,7301530,833,793,40,4.801921,62.316582,139.984328,104.184868,81.756811,6.369065,0.000000,16,15.000000,62.000000,63.000000,67.435429,1.000000,5.435429,46.000000,70.038281,16,109,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,30,7301530,833,761,72,8.643457,58.797971,110.237348,101.490814,79.263014,8.633910,17.111788,4,15.000000,58.960539,55.000000,60.482717,-3.960539,1.522179,45.342919,68.000000,15,21,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,31,7301531,831,730,101,12.154031,58.000000,115.803361,103.434967,81.184800,6.911982,0.000000,0,0.000000,58.000000,59.045081,53.868792,1.045081,-4.131208,45.292227,69.000000,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,31,7301531,831,745,86,10.348977,56.784979,102.457948,102.400000,77.849043,5.471552,40.000000,5,0.000000,57.000000,57.500000,53.868792,0.500000,-3.131208,44.796552,68.470679,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,31,7301531,831,779,52,6.257521,60.670571,149.778507,105.925790,82.809651,6.499364,0.000000,15,15.000000,60.524797,61.084896,61.000000,0.560099,0.475203,45.320394,76.386148,18,89,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,31,7301531,831,751,80,9.626955,58.000000,111.226283,103.584378,80.356626,6.442274,16.213134,3,15.000000,58.000000,59.306246,53.868792,1.306246,-4.131208,45.249118,70.736400,18,25,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,32,7301532,799,724,75,9.386733,57.850153,113.577599,103.444860,79.690848,8.201817,0.000000,0,0.000000,57.993186,56.496120,57.840391,-1.497066,-0.152795,44.886416,68.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,32,7301532,799,746,53,6.633292,57.000000,100.173304,101.289490,77.214771,7.674464,40.000000,5,0.000000,57.000000,56.145037,57.033115,-0.854963,0.033115,44.224502,68.000000,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,32,7301532,799,762,37,4.630788,60.000000,132.396346,104.203690,80.898636,9.285658,0.000000,11,15.000000,60.749705,59.144006,58.000000,-1.605698,-2.749705,45.337640,72.000000,20,73,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,32,7301532,799,747,52,6.508135,57.737299,105.632804,102.554902,78.480586,8.384985,20.657710,4,15.000000,57.893181,56.632326,57.899142,-1.260855,0.005961,44.626777,68.000000,16,27,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,33,7301533,749,697,52,6.942590,56.924177,97.260576,99.600000,74.753006,4.435887,0.000000,0,0.000000,57.000000,54.000000,56.740572,-3.000000,-0.259428,43.706381,66.637840,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,33,7301533,749,711,38,5.073431,56.000000,84.501880,97.800000,71.762669,3.947010,40.000000,5,0.000000,56.521046,54.000000,52.500000,-2.521046,-4.021046,43.000000,66.214144,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,33,7301533,749,719,30,4.005340,58.000000,112.553639,100.600000,75.259435,4.852078,0.000000,9,15.000000,58.000000,56.500000,59.000000,-1.500000,1.000000,44.000000,68.032122,19,54,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,33,7301533,749,709,40,5.340454,56.885634,91.153630,98.751487,74.107607,4.435887,13.709905,2,15.000000,57.000000,55.000000,55.500000,-2.000000,-1.500000,43.706381,67.000000,15,10,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,34,7301534,779,691,88,11.296534,57.874054,126.730460,100.800000,75.019145,6.051263,0.000000,0,0.000000,57.000000,59.000000,60.070869,2.000000,3.070869,43.838805,67.587011,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,34,7301534,779,707,72,9.242619,56.398165,121.948333,99.200000,71.892601,4.390823,40.000000,5,0.000000,56.000000,59.000000,58.500000,3.000000,2.500000,42.716909,67.467375,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,34,7301534,779,730,49,6.290116,61.000000,132.526198,102.863871,76.334869,7.465005,0.000000,13,15.000000,61.000000,60.226161,66.511952,-0.773839,5.511952,45.000000,71.309286,15,73,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,34,7301534,779,708,71,9.114249,57.674170,122.589135,100.300000,74.150307,6.260549,15.778210,3,15.000000,57.000000,59.452321,58.500000,2.452321,1.500000,43.000000,68.500000,13,19,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,35,7301535,781,722,59,7.554417,57.945836,96.295117,99.925660,78.003832,7.540542,0.000000,0,0.000000,57.197609,59.000000,57.761621,1.802391,0.564011,43.000000,66.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,35,7301535,781,733,48,6.145967,56.000000,87.595708,98.000000,74.357549,6.621632,40.000000,5,0.000000,56.000000,57.764850,56.000000,1.764850,0.000000,42.000000,65.000000,10,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,35,7301535,781,748,33,4.225352,59.000000,114.007893,100.600000,78.674070,6.008753,0.000000,10,15.000000,59.000000,59.946903,58.500000,0.946903,-0.500000,43.000000,68.775718,19,56,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,35,7301535,781,733,48,6.145967,57.891672,97.920156,99.600743,77.539778,8.418103,8.737156,2,15.000000,57.275855,59.000000,57.704022,1.724145,0.428167,43.000000,66.000000,12,12,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,36,7301536,753,696,57,7.569721,57.713399,110.786108,102.017870,76.134926,4.249950,0.000000,0,0.000000,57.907419,56.000000,57.383259,-1.907419,-0.524160,45.000000,67.400621,10,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,36,7301536,753,711,42,5.577689,56.285479,93.419382,99.800000,73.099256,3.696486,40.000000,5,0.000000,56.723489,55.723457,55.000000,-1.000032,-1.723489,44.360501,67.000000,10,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,36,7301536,753,722,31,4.116866,59.588893,119.305121,103.523772,76.390038,3.756286,0.000000,14,15.000000,60.000000,57.872262,60.000000,-2.127738,0.000000,45.000000,69.000000,14,79,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,36,7301536,753,716,37,4.913679,57.057316,100.432665,100.664336,74.527339,4.376863,24.035013,4,15.000000,57.274763,56.000000,56.000000,-1.274763,-1.274763,45.000000,68.972363,10,26,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,37,7301537,824,739,85,10.315534,59.000000,127.291698,105.000000,81.570452,4.583831,0.000000,0,0.000000,58.110297,58.000000,65.527687,-0.110297,7.417390,45.599454,70.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,37,7301537,824,752,72,8.737864,57.068801,114.012762,102.235115,78.047768,4.519260,40.000000,5,0.000000,57.000000,55.000000,62.020853,-2.000000,5.020853,44.000000,69.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,37,7301537,824,778,46,5.582524,62.787524,151.163969,106.244075,82.609540,4.558535,0.000000,14,15.000000,63.000000,58.000000,70.000000,-5.000000,7.000000,46.367224,75.305522,18,88,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,37,7301537,824,759,65,7.888350,58.241695,122.342072,103.800000,79.585207,5.957586,26.103067,5,15.000000,58.000000,57.000000,65.913607,-1.000000,7.913607,45.373300,70.000000,14,22,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,38,7301538,815,739,76,9.325153,56.320147,111.598340,101.000000,79.624170,9.478539,0.000000,0,0.000000,57.643234,54.316472,52.338248,-3.326762,-5.304986,43.000000,69.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,38,7301538,815,757,58,7.116564,55.504028,93.008114,100.000000,76.501557,10.228591,40.000000,5,0.000000,56.777691,54.527105,52.676497,-2.250586,-4.101194,42.127328,69.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,38,7301538,815,776,39,4.785276,59.350606,129.795592,102.600000,80.728698,8.732171,0.000000,13,15.000000,61.468644,56.200351,54.709150,-5.268293,-6.759494,43.000000,72.266576,14,83,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,38,7301538,815,752,63,7.730061,56.395073,107.607999,100.945463,78.742933,10.340276,13.383949,3,15.000000,57.833762,55.000000,52.338248,-2.833762,-5.495514,42.856263,69.441870,13,17,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,39,7301539,804,709,95,11.815920,57.000000,122.929468,101.113170,79.004056,9.719212,0.000000,0,0.000000,57.283014,56.234657,59.438838,-1.048357,2.155824,43.000000,67.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S01,39,7301539,804,734,70,8.706468,56.595228,97.421731,100.608955,76.585289,8.850670,40.000000,5,0.000000,57.000000,55.362401,56.898505,-1.637599,-0.101495,42.000000,69.000000,13,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S02,39,7301539,804,754,50,6.218905,60.336697,158.474980,104.596189,80.920254,10.436825,0.000000,12,15.000000,61.000000,58.908832,60.423000,-2.091168,-0.577000,43.827977,73.000000,17,75,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S03,39,7301539,804,738,66,8.208955,57.736938,111.587898,101.124744,77.660194,9.271307,25.905274,4,15.000000,58.000000,56.000000,59.438838,-2.000000,1.438838,42.642188,69.000000,13,36,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C01,S00,40,7301540,789,725,64,8.111534,56.000000,97.689554,99.747397,77.494403,10.631731,0.000000,0,0.000000,55.000000,60.000000,61.706470,5.000000,6.706470,44.725541,68.683535,11,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
