frame_record_id,split,response_status,response_cell,base_person_weight,split_rule
FRAME-0966,evaluation,nonrespondent,45-64|yes|lower income,6916.57239500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0967,evaluation,nonrespondent,65+|yes|lower income,8491.40821000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0968,evaluation,respondent,18-44|no|middle or high income,32681.87926700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0969,training,respondent,65+|no|middle or high income,9813.42751900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0970,evaluation,respondent,65+|no|middle or high income,10205.52775900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0971,training,respondent,18-44|no|lower income,22647.67447900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0972,evaluation,respondent,65+|no|lower income,12343.78648100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0973,training,respondent,65+|yes|lower income,4419.62414800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0974,evaluation,respondent,65+|no|middle or high income,9751.89382000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0975,evaluation,nonrespondent,65+|no|lower income,14172.84851100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0976,training,respondent,65+|no|lower income,2541.92435400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0977,training,nonrespondent,65+|no|middle or high income,9827.57410500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0978,evaluation,respondent,65+|no|middle or high income,11695.72378700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0979,training,respondent,65+|no|middle or high income,6484.52284200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0980,training,respondent,65+|no|middle or high income,21059.24858000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0981,training,nonrespondent,45-64|no|lower income,5281.64184300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0982,evaluation,nonrespondent,65+|no|lower income,11215.01925600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0983,training,respondent,45-64|yes|middle or high income,19138.12988600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0984,training,respondent,65+|no|middle or high income,8971.57219100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0985,training,nonrespondent,65+|no|middle or high income,10724.09396400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0986,evaluation,nonrespondent,45-64|no|lower income,27150.04330000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0987,training,respondent,18-44|no|middle or high income,17532.20231100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0988,training,nonrespondent,18-44|no|middle or high income,23585.40454500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0989,evaluation,respondent,18-44|no|lower income,4449.74241200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0990,evaluation,respondent,45-64|no|lower income,23836.71570900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0991,training,respondent,18-44|no|middle or high income,3328.11811800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0992,training,respondent,65+|no|lower income,12377.72809400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0993,training,nonrespondent,45-64|yes|lower income,8144.25167700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0994,training,nonrespondent,65+|no|middle or high income,11931.40615800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0995,training,nonrespondent,45-64|yes|lower income,30993.37201900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0996,training,respondent,65+|yes|middle or high income,13082.64845800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0997,evaluation,nonrespondent,65+|yes|middle or high income,35105.10394500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0998,training,respondent,65+|no|lower income,14303.15226700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-0999,training,respondent,65+|no|middle or high income,13101.14476500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1000,training,respondent,45-64|no|lower income,13359.37346400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1001,training,respondent,65+|no|lower income,7223.45615600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1002,training,nonrespondent,45-64|yes|lower income,14579.27919900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1003,training,nonrespondent,18-44|no|middle or high income,6513.04497100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1004,training,respondent,18-44|no|middle or high income,14016.14659600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1005,evaluation,nonrespondent,45-64|no|middle or high income,15737.62129000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1006,training,respondent,45-64|no|middle or high income,20454.84278500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1007,training,nonrespondent,65+|yes|middle or high income,10438.06201400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1008,training,nonrespondent,18-44|yes|middle or high income,25484.64326500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1009,training,respondent,65+|no|middle or high income,4220.71070500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1010,evaluation,respondent,45-64|yes|middle or high income,18253.73870300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1011,evaluation,nonrespondent,45-64|no|lower income,11755.00576000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1012,training,respondent,45-64|no|middle or high income,7237.87083300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1013,training,nonrespondent,45-64|no|lower income,12975.21360400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1014,training,respondent,45-64|no|lower income,9466.91964000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1015,training,respondent,18-44|no|lower income,9568.18769800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1016,training,respondent,18-44|no|lower income,26179.91833900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1017,training,nonrespondent,65+|no|lower income,13163.02618100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1018,evaluation,nonrespondent,18-44|yes|lower income,19726.57935400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1019,training,respondent,65+|no|middle or high income,7665.09753000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1020,evaluation,nonrespondent,45-64|yes|lower income,6256.43089400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1021,training,nonrespondent,18-44|yes|lower income,18264.26830700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1022,training,nonrespondent,65+|yes|lower income,14530.98639000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1023,training,nonrespondent,45-64|no|middle or high income,8120.55931800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1024,training,respondent,65+|no|lower income,17631.70323500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1025,training,nonrespondent,45-64|yes|middle or high income,10745.36783500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1026,training,nonrespondent,18-44|yes|lower income,4066.86507100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1027,evaluation,nonrespondent,45-64|no|lower income,14813.31456000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1028,evaluation,nonrespondent,18-44|no|middle or high income,48712.44122200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1029,training,respondent,45-64|no|lower income,14574.09349200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1030,training,respondent,65+|no|middle or high income,12565.05435300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1031,training,nonrespondent,18-44|no|middle or high income,33953.20828200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1032,evaluation,nonrespondent,65+|yes|middle or high income,4102.14301000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1033,training,respondent,65+|no|middle or high income,20397.21023800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1034,training,nonrespondent,65+|no|lower income,9696.11670600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1035,evaluation,nonrespondent,18-44|no|lower income,11018.07841700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1036,evaluation,nonrespondent,65+|yes|lower income,4122.38259100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1037,training,nonrespondent,18-44|yes|lower income,8845.41800700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1038,training,nonrespondent,65+|no|lower income,9799.24840500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1039,training,respondent,45-64|no|lower income,2872.42763900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1040,evaluation,respondent,65+|no|lower income,7299.37616200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1041,training,respondent,65+|no|middle or high income,17350.90670500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1042,training,respondent,18-44|yes|lower income,1995.65358700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1043,training,respondent,65+|yes|middle or high income,29547.92150900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1044,evaluation,respondent,45-64|no|lower income,4946.45170300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1045,training,respondent,18-44|no|middle or high income,18789.90058200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1046,training,nonrespondent,65+|yes|lower income,6049.64826800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1047,evaluation,respondent,65+|no|middle or high income,15394.63168700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1048,training,respondent,65+|no|lower income,15155.63623400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1049,training,respondent,65+|yes|lower income,8974.98330900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1050,training,respondent,65+|no|middle or high income,21328.69977900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1051,training,nonrespondent,65+|no|middle or high income,7843.68021200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1052,training,nonrespondent,45-64|no|lower income,5858.41994900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1053,training,nonrespondent,45-64|no|lower income,8746.81591400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1054,training,respondent,65+|yes|middle or high income,13942.23740600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1055,training,respondent,65+|no|middle or high income,14490.32625300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1056,training,respondent,18-44|no|middle or high income,37166.21340800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1057,training,respondent,45-64|no|lower income,10463.90378000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1058,training,respondent,65+|no|lower income,14958.88661800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1059,training,nonrespondent,45-64|yes|lower income,10787.94752000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1060,training,respondent,18-44|no|lower income,13089.79787300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1061,training,respondent,45-64|no|middle or high income,22772.06325100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1062,evaluation,respondent,65+|no|middle or high income,16783.28004900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1063,training,nonrespondent,18-44|no|lower income,11456.07221800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1064,training,respondent,45-64|no|lower income,19322.76905200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1065,training,nonrespondent,65+|no|lower income,10528.04235100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1066,evaluation,respondent,65+|no|middle or high income,10649.35454700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1067,evaluation,respondent,65+|no|middle or high income,27575.69904300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1068,training,nonrespondent,65+|no|middle or high income,15609.90320500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1069,training,respondent,45-64|no|lower income,12291.71086300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1070,evaluation,nonrespondent,65+|no|middle or high income,11960.87453700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1071,training,respondent,45-64|no|middle or high income,23930.26394200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1072,training,respondent,45-64|no|middle or high income,25496.97568100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1073,training,respondent,18-44|no|lower income,18159.72370500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1074,training,respondent,45-64|no|middle or high income,18495.40617300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1075,training,respondent,65+|no|middle or high income,13891.10034400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1076,evaluation,respondent,65+|yes|lower income,1370.54369300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1077,evaluation,respondent,65+|no|middle or high income,13353.09919200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1078,training,respondent,65+|yes|lower income,25916.75271700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1079,training,nonrespondent,18-44|no|lower income,9391.68906400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1080,training,respondent,65+|no|lower income,9235.93497000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1081,training,nonrespondent,45-64|no|middle or high income,15921.39929900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1082,training,nonrespondent,65+|no|lower income,7379.37860100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1083,training,nonrespondent,45-64|no|lower income,8770.94838700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1084,training,respondent,65+|no|middle or high income,6404.92221500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1085,evaluation,respondent,65+|no|middle or high income,8336.21465500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1086,training,respondent,65+|no|middle or high income,13599.67050100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1087,evaluation,nonrespondent,18-44|no|middle or high income,16495.06606600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1088,training,respondent,45-64|no|middle or high income,16328.70903000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1089,training,respondent,45-64|no|lower income,17708.60000400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1090,training,respondent,65+|no|lower income,12540.79653600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1091,training,nonrespondent,45-64|no|middle or high income,18663.00181700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1092,evaluation,respondent,65+|no|lower income,13669.28476700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1093,training,respondent,65+|no|lower income,18905.90174500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1094,evaluation,respondent,65+|no|middle or high income,9739.91228700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1095,evaluation,nonrespondent,65+|no|middle or high income,7048.23436900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1096,training,nonrespondent,18-44|no|lower income,19537.12760700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1097,evaluation,respondent,65+|no|middle or high income,8885.83786000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1098,evaluation,nonrespondent,65+|yes|lower income,20198.52749700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1099,training,nonrespondent,65+|no|middle or high income,6949.65398800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1100,training,respondent,18-44|no|lower income,23118.34929700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1101,training,respondent,65+|no|middle or high income,12660.37724600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1102,training,nonrespondent,65+|no|middle or high income,12511.78262800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1103,training,nonrespondent,18-44|no|lower income,12342.82908800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1104,training,respondent,65+|no|middle or high income,16391.58107400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1105,training,respondent,65+|no|middle or high income,19703.97865800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1106,evaluation,respondent,18-44|no|lower income,31989.96035600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1107,training,nonrespondent,65+|yes|lower income,5884.79483500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1108,training,respondent,18-44|no|middle or high income,54241.74164300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1109,training,respondent,45-64|no|middle or high income,12328.91716700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1110,training,nonrespondent,45-64|no|lower income,13849.76695000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1111,training,nonrespondent,45-64|no|lower income,26381.23740100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1112,training,nonrespondent,18-44|yes|middle or high income,24487.37482500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1113,evaluation,respondent,65+|no|lower income,11327.46851000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1114,training,nonrespondent,65+|no|middle or high income,17834.10742200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1115,training,nonrespondent,65+|no|middle or high income,11515.56083300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1116,training,nonrespondent,18-44|no|lower income,6916.79674200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1117,training,respondent,65+|yes|middle or high income,7962.73088600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1118,evaluation,nonrespondent,65+|no|middle or high income,18906.50805300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1119,training,respondent,65+|no|middle or high income,10186.84788900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1120,training,nonrespondent,65+|no|middle or high income,6010.51243200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1121,training,respondent,65+|no|lower income,8191.91081300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1122,training,respondent,45-64|no|middle or high income,8808.85135000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1123,evaluation,respondent,18-44|no|middle or high income,43821.99841000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1124,evaluation,respondent,65+|no|lower income,3837.10777900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1125,evaluation,respondent,45-64|yes|lower income,10616.58741100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1126,training,respondent,65+|no|middle or high income,19485.22516900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1127,evaluation,respondent,65+|no|middle or high income,10226.54801800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1128,training,nonrespondent,45-64|no|middle or high income,22200.45153100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1129,training,respondent,45-64|yes|middle or high income,24277.86876800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1130,evaluation,nonrespondent,65+|no|middle or high income,11495.85366300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1131,evaluation,nonrespondent,18-44|no|middle or high income,24722.51425900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1132,training,respondent,18-44|no|middle or high income,28957.31205900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1133,training,nonrespondent,45-64|no|lower income,34527.76652300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1134,training,nonrespondent,18-44|yes|lower income,12103.61859100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1135,training,respondent,65+|yes|middle or high income,24605.42933800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1136,training,nonrespondent,45-64|no|lower income,10706.02496000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1137,training,respondent,18-44|yes|lower income,4615.71519400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1138,evaluation,nonrespondent,65+|no|lower income,6584.19550300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1139,training,respondent,45-64|no|middle or high income,16542.76509100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1140,training,nonrespondent,65+|no|lower income,18508.03721800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1141,training,nonrespondent,18-44|yes|middle or high income,60234.22005600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1142,training,nonrespondent,45-64|no|middle or high income,17016.38992800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1143,training,respondent,65+|yes|middle or high income,8682.92951000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1144,training,respondent,65+|yes|middle or high income,19634.35748700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1145,training,respondent,18-44|no|middle or high income,28919.66564600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1146,training,respondent,45-64|no|lower income,7254.77073500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1147,training,nonrespondent,45-64|no|lower income,28320.70663400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1148,training,respondent,65+|no|lower income,21074.61361100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1149,evaluation,respondent,65+|no|middle or high income,10434.17544900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1150,evaluation,nonrespondent,18-44|no|middle or high income,22328.64864600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1151,training,respondent,65+|no|middle or high income,14785.48856800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1152,training,respondent,65+|no|middle or high income,7346.43160800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1153,training,respondent,45-64|no|middle or high income,16635.20708500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1154,training,respondent,65+|no|middle or high income,9175.57698300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1155,training,respondent,18-44|no|middle or high income,34068.86664000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1156,evaluation,respondent,65+|no|lower income,9538.06660400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1157,training,nonrespondent,65+|yes|lower income,10225.39436900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1158,evaluation,respondent,18-44|no|middle or high income,26092.84245800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1159,training,respondent,65+|no|middle or high income,13215.79259900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1160,training,nonrespondent,18-44|yes|middle or high income,20726.04124800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1161,training,respondent,65+|no|middle or high income,14761.30546300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1162,training,respondent,65+|no|middle or high income,12413.17342000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1163,evaluation,respondent,65+|no|lower income,8138.45429700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1164,evaluation,respondent,45-64|no|middle or high income,16138.47953700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1165,evaluation,respondent,65+|no|middle or high income,30939.99638800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1166,training,nonrespondent,65+|no|lower income,10979.96520700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1167,training,respondent,65+|no|lower income,5218.55584500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1168,training,respondent,18-44|yes|middle or high income,35618.33440300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1169,training,nonrespondent,65+|no|middle or high income,20038.99544400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1170,evaluation,respondent,65+|no|middle or high income,7738.40814500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1171,training,nonrespondent,65+|no|middle or high income,8615.05629500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1172,training,respondent,65+|no|lower income,12218.89437700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1173,evaluation,respondent,45-64|no|middle or high income,9756.15729400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1174,training,nonrespondent,65+|no|middle or high income,8885.83786000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1175,training,nonrespondent,65+|no|middle or high income,21270.14234000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1176,training,respondent,45-64|no|middle or high income,25543.66061400,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1177,training,respondent,45-64|no|lower income,15338.77339200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1178,evaluation,respondent,18-44|no|lower income,14493.58109700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1179,training,nonrespondent,18-44|no|middle or high income,22268.63909800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1180,evaluation,nonrespondent,18-44|yes|lower income,8729.48444100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1181,evaluation,nonrespondent,18-44|no|lower income,13389.59049900,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1182,training,respondent,65+|no|middle or high income,15675.97125500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1183,training,respondent,65+|no|middle or high income,17242.10470100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1184,evaluation,nonrespondent,45-64|no|middle or high income,14594.96109500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1185,training,nonrespondent,18-44|yes|middle or high income,12902.97072800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1186,evaluation,nonrespondent,65+|no|lower income,7595.18719700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1187,evaluation,respondent,18-44|no|lower income,4880.63852800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1188,training,nonrespondent,18-44|no|middle or high income,14687.06798200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1189,evaluation,nonrespondent,18-44|yes|middle or high income,15605.54414600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1190,evaluation,respondent,18-44|no|lower income,59790.27567200,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1191,training,nonrespondent,65+|no|lower income,18165.04174000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1192,training,respondent,65+|no|lower income,11413.42560500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1193,evaluation,respondent,18-44|yes|middle or high income,17900.32905300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1194,training,nonrespondent,65+|no|lower income,22795.89711300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1195,training,respondent,65+|no|lower income,15587.68278700,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1196,evaluation,respondent,65+|yes|middle or high income,7791.04622300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1197,training,respondent,65+|no|lower income,21884.67493500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1198,evaluation,nonrespondent,65+|no|middle or high income,13622.92429300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1199,evaluation,respondent,45-64|no|middle or high income,15387.05182300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1200,training,respondent,65+|no|lower income,13227.24294600,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1201,evaluation,respondent,65+|no|lower income,15787.19448800,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1202,training,nonrespondent,45-64|no|lower income,24067.32991100,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1203,training,respondent,45-64|no|middle or high income,20104.43417500,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1204,evaluation,nonrespondent,18-44|no|middle or high income,32767.95357300,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1205,training,nonrespondent,65+|no|middle or high income,12037.71996000,stratified train_test_split test_size 0.30 random_state 20260830
FRAME-1206,training,respondent,18-44|no|middle or high income,36476.95400500,stratified train_test_split test_size 0.30 random_state 20260830
