tract_fips,state_fips,county_fips,tract_code,tract_name,geometry_type,is_valid,is_empty,is_null,aland_sq_m,awater_sq_m,projected_area_sq_m,area_relative_difference
25023506102,25,25023,506102,5061.02,Polygon,1,0,0,23274589,257431,23530388.6722705662,0.0000693237
25023506103,25,25023,506103,5061.03,Polygon,1,0,0,8976718,285757,9261840.4718803503,0.0000685052
25023506104,25,25023,506104,5061.04,Polygon,1,0,0,16586276,956353,17541404.5907142796,0.0000697962
25023506202,25,25023,506202,5062.02,Polygon,1,0,0,7512808,174058,7686352.3663791791,0.0000668196
25023506203,25,25023,506203,5062.03,Polygon,1,0,0,12215178,702835,12917151.9998198543,0.0000666511
25023506205,25,25023,506205,5062.05,Polygon,1,0,0,2206302,2235383,4441381.931941065,0.0000682327
25023506206,25,25023,506206,5062.06,Polygon,1,0,0,3426009,3499793,6925331.9309823923,0.0000678721
25023507101,25,25023,507101,5071.01,Polygon,1,0,0,24568648,493231,25060268.5413076282,0.0000642593
25023507103,25,25023,507103,5071.03,Polygon,1,0,0,10317779,4809690,15126544.3118411954,0.0000611264
25023507104,25,25023,507104,5071.04,Polygon,1,0,0,26506720,30691920,57195031.3160064444,0.0000630904
25023508101,25,25023,508101,5081.01,Polygon,1,0,0,25786306,1179152,26963649.3716617115,0.000067072
25023508102,25,25023,508102,5081.02,Polygon,1,0,0,8749183,1488973,10237494.2804882005,0.0000646327
25023508200,25,25023,508200,5082,Polygon,1,0,0,21889405,1917191,23805087.8215908073,0.0000633513
25023509101,25,25023,509101,5091.01,Polygon,1,0,0,30569185,924599,31492039.1439462155,0.0000554032
25023509102,25,25023,509102,5091.02,Polygon,1,0,0,17717693,3842347,21558762.5462222546,0.000059251
25023510100,25,25023,510100,5101,Polygon,1,0,0,3140859,0,3140642.368774856,0.000068972
25023510200,25,25023,510200,5102,Polygon,1,0,0,4882608,12944,4895218.7976140929,0.0000680623
25023510300,25,25023,510300,5103,Polygon,1,0,0,1023807,0,1023740.8668319918,0.0000645953
25023510400,25,25023,510400,5104,Polygon,1,0,0,677962,0,677917.7807907342,0.0000652237
25023510501,25,25023,510501,5105.01,Polygon,1,0,0,1519007,20846,1539747.2506652896,0.000068675
25023510503,25,25023,510503,5105.03,Polygon,1,0,0,2561884,3203,2564907.390484686,0.0000700208
25023510504,25,25023,510504,5105.04,Polygon,1,0,0,855839,0,855782.6241700479,0.000065872
25023510505,25,25023,510505,5105.05,Polygon,1,0,0,3015920,316099,3331792.7295253687,0.0000679079
25023510600,25,25023,510600,5106,Polygon,1,0,0,5303844,49230,5352722.009139711,0.0000657549
25023510700,25,25023,510700,5107,Polygon,1,0,0,2141970,0,2141830.8212495907,0.000064977
25023510800,25,25023,510800,5108,Polygon,1,0,0,1139392,0,1139317.2011989972,0.000065648
25023510900,25,25023,510900,5109,Polygon,1,0,0,740074,0,740028.6621930577,0.0000612612
25023511000,25,25023,511000,5110,Polygon,1,0,0,1465045,0,1464948.3614363098,0.0000659629
25023511100,25,25023,511100,5111,Polygon,1,0,0,3498740,8490,3506994.2133328146,0.0000672287
25023511200,25,25023,511200,5112,Polygon,1,0,0,3890848,4980,3895572.0011413265,0.000065711
25023511301,25,25023,511301,5113.01,Polygon,1,0,0,3264352,26821,3290962.2287142552,0.0000640414
25023511302,25,25023,511302,5113.02,Polygon,1,0,0,2871310,0,2871123.9896072028,0.0000647824
25023511400,25,25023,511400,5114,Polygon,1,0,0,727214,0,727166.2912572332,0.0000656048
25023511500,25,25023,511500,5115,Polygon,1,0,0,729722,0,729676.5176774575,0.0000623283
25023511601,25,25023,511601,5116.01,Polygon,1,0,0,933688,1330,934955.8333305105,0.0000664871
25023511602,25,25023,511602,5116.02,Polygon,1,0,0,3237016,21730,3258537.6319313706,0.0000639412
25023511701,25,25023,511701,5117.01,Polygon,1,0,0,3111007,5846,3116651.161804786,0.000064757
25023511702,25,25023,511702,5117.02,Polygon,1,0,0,4520151,4290,4524142.8000486819,0.0000659087
25023520100,25,25023,520100,5201,Polygon,1,0,0,8936956,169478,9105812.8410719708,0.000068211
25023520201,25,25023,520201,5202.01,Polygon,1,0,0,5548620,726,5548960.8206831487,0.0000694099
25023520202,25,25023,520202,5202.02,Polygon,1,0,0,11310387,424582,11734158.7585551161,0.000069045
25023521101,25,25023,521101,5211.01,Polygon,1,0,0,7675427,13884,7688800.5106927706,0.0000663895
25023521102,25,25023,521102,5211.02,Polygon,1,0,0,2074532,1230,2075626.0693481946,0.0000654847
25023521201,25,25023,521201,5212.01,Polygon,1,0,0,2582301,42566,2624691.5197274056,0.000066853
25023521202,25,25023,521202,5212.02,Polygon,1,0,0,5630597,1627,5631851.4014955033,0.0000661548
25023522101,25,25023,522101,5221.01,Polygon,1,0,0,10948916,939911,11888062.9978505503,0.0000642622
25023522102,25,25023,522102,5221.02,Polygon,1,0,0,27950112,911514,28859767.5737684555,0.0000643909
25023523100,25,25023,523100,5231,Polygon,1,0,0,9137500,103222,9240159.7988392599,0.0000608395
25023523201,25,25023,523201,5232.01,Polygon,1,0,0,9715598,34640,9749613.3361076582,0.0000640665
25023523203,25,25023,523203,5232.03,Polygon,1,0,0,15084205,583279,15666516.0714499466,0.0000617795
25023523204,25,25023,523204,5232.04,Polygon,1,0,0,10710977,63120,10773415.903092768,0.0000632161
25023524101,25,25023,524101,5241.01,Polygon,1,0,0,26272081,734879,27005311.955137141,0.000061023
25023524102,25,25023,524102,5241.02,Polygon,1,0,0,13419304,171742,13590212.2145841829,0.0000613481
25023525101,25,25023,525101,5251.01,Polygon,1,0,0,22383261,1717841,24099765.9726812802,0.0000554343
25023525104,25,25023,525104,5251.04,Polygon,1,0,0,16845909,188163,17033162.910790164,0.0000533689
25023525204,25,25023,525204,5252.04,Polygon,1,0,0,15399841,323085,15722045.2893288899,0.0000560144
25023526100,25,25023,526100,5261,Polygon,1,0,0,41372593,3659389,45029387.3522781804,0.0000576179
25023530100,25,25023,530100,5301,Polygon,1,0,0,10891462,335379,11226260.2084320597,0.0000517324
25023530200,25,25023,530200,5302,Polygon,1,0,0,3227075,5768041,8994606.6231424194,0.0000566282
25023530300,25,25023,530300,5303,Polygon,1,0,0,2877533,2613821,5491053.0805606265,0.0000547988
25023530400,25,25023,530400,5304,Polygon,1,0,0,15024323,2087338,17110842.8741822168,0.000047811
25023530500,25,25023,530500,5305,Polygon,1,0,0,7215422,2780950,9995854.2536514029,0.0000517934
25023530600,25,25023,530600,5306,Polygon,1,0,0,99266504,6794720,106057286.4127166867,0.0000371256
25023530700,25,25023,530700,5307,Polygon,1,0,0,29755986,48464253,78216160.5921663642,0.0000521401
25023530801,25,25023,530801,5308.01,Polygon,1,0,0,22291352,1281391,23571792.3669993728,0.0000403276
25023530802,25,25023,530802,5308.02,Polygon,1,0,0,7963458,18420057,26382389.2079584301,0.0000426703
25023530902,25,25023,530902,5309.02,Polygon,1,0,0,19164728,4113501,23277505.4098617435,0.0000310844
25023530903,25,25023,530903,5309.03,Polygon,1,0,0,14219102,2385339,16603998.1133246962,0.0000266728
25023530904,25,25023,530904,5309.04,Polygon,1,0,0,17848720,2218257,20066583.5364528671,0.0000196075
25023540101,25,25023,540101,5401.01,Polygon,1,0,0,23484703,583751,24067543.0102031268,0.00003785
25023540102,25,25023,540102,5401.02,Polygon,1,0,0,15377686,15425846,30802728.0401201732,0.0000260996
25023540103,25,25023,540103,5401.03,Polygon,1,0,0,37794066,884832,38677889.1058013514,0.0000260838
25023541100,25,25023,541100,5411,Polygon,1,0,0,86945154,6376775,93320820.2995795608,0.0000118804
25023542101,25,25023,542101,5421.01,Polygon,1,0,0,89362591,2088577,91447722.6023074985,0.0000376747
25023542102,25,25023,542102,5421.02,Polygon,1,0,0,29781215,5093874,34874021.8471186906,0.0000305993
25023542200,25,25023,542200,5422,Polygon,1,0,0,49507321,760502,50265442.4492723048,0.0000473573
25023542301,25,25023,542301,5423.01,Polygon,1,0,0,2633552,36968,2670405.7802116256,0.0000427706
25023542302,25,25023,542302,5423.02,Polygon,1,0,0,7538924,221016,7759613.2547937678,0.0000421067
25023543100,25,25023,543100,5431,Polygon,1,0,0,38023287,1099161,39120348.8940493464,0.0000536548
25023544100,25,25023,544100,5441,Polygon,1,0,0,27136150,1422755,28557593.3920505941,0.0000459264
25023544200,25,25023,544200,5442,Polygon,1,0,0,69485760,4840087,74323232.036913082,0.0000351824
25023545100,25,25023,545100,5451,Polygon,1,0,0,28310392,2555575,30865525.0271954872,0.0000143191
25023545200,25,25023,545200,5452,Polygon,1,0,0,41439414,3428997,44867609.3453604952,0.0000178668
25023545300,25,25023,545300,5453,Polygon,1,0,0,7010777,3081500,10092186.5938344412,0.000008958
25023545400,25,25023,545400,5454,Polygon,1,0,0,16019035,17995256,34014176.8803252503,0.0000033551
25023560100,25,25023,560100,5601,Polygon,1,0,0,44899221,17712366,62612684.3737620935,0.0000175267
25023561100,25,25023,561100,5611,Polygon,1,0,0,36589945,31161477,67751822.8098293841,0.0000059159
25023561400,25,25023,561400,5614,Polygon,1,0,0,8313669,343090,8656257.3863910846,0.0000579447
25023980200,25,25023,980200,9802,Polygon,1,0,0,6851832,328186,7179646.4939121883,0.0000517417
25023980300,25,25023,980300,9803,Polygon,1,0,0,759381,1294,760632.6925826403,0.0000556183
25023990003,25,25023,990003,9900.03,MultiPolygon,1,0,0,0,737394647,737353381.3351489305,0.0000559614
25025000101,25,25025,000101,1.01,Polygon,1,0,0,249924,0,249908.9852937187,0.0000600771
25025000102,25,25025,000102,1.02,Polygon,1,0,0,1067435,0,1067368.0639636335,0.0000627074
25025000201,25,25025,000201,2.01,Polygon,1,0,0,599227,0,599187.4327299433,0.0000660305
25025000202,25,25025,000202,2.02,Polygon,1,0,0,601636,0,601598.5105333651,0.0000623125
25025000301,25,25025,000301,3.01,Polygon,1,0,0,571431,0,571394.7225836882,0.0000634852
25025000302,25,25025,000302,3.02,Polygon,1,0,0,589979,46101,636038.1751009279,0.0000657541
25025000401,25,25025,000401,4.01,Polygon,1,0,0,431042,0,431014.6108710495,0.0000635417
25025000402,25,25025,000402,4.02,Polygon,1,0,0,806770,0,806716.3271415159,0.0000665281
25025000502,25,25025,000502,5.02,Polygon,1,0,0,847705,334529,1182158.1679547802,0.000064143
25025000503,25,25025,000503,5.03,Polygon,1,0,0,139947,0,139937.4795024226,0.0000680293
25025000505,25,25025,000505,5.05,Polygon,1,0,0,144386,0,144377.585656664,0.0000582767
25025000506,25,25025,000506,5.06,Polygon,1,0,0,188905,0,188894.216410024,0.0000570847
25025000601,25,25025,000601,6.01,Polygon,1,0,0,495266,0,495235.6741735972,0.0000612314
25025000603,25,25025,000603,6.03,Polygon,1,0,0,312487,0,312467.4198517657,0.0000626591
25025000604,25,25025,000604,6.04,Polygon,1,0,0,287064,0,287046.3273840193,0.0000615633
25025000701,25,25025,000701,7.01,Polygon,1,0,0,230440,0,230422.8460834662,0.0000744398
25025000703,25,25025,000703,7.03,Polygon,1,0,0,181887,0,181872.068204706,0.0000820938
25025000704,25,25025,000704,7.04,Polygon,1,0,0,239779,0,239763.3315247426,0.0000653455
25025000804,25,25025,000804,8.04,Polygon,1,0,0,607596,0,607558.6785905497,0.0000614247
25025000805,25,25025,000805,8.05,Polygon,1,0,0,369879,0,369854.1318873155,0.0000672331
25025000806,25,25025,000806,8.06,Polygon,1,0,0,1417183,0,1417093.8353414233,0.0000629168
25025000807,25,25025,000807,8.07,Polygon,1,0,0,218594,0,218578.0197156885,0.0000731049
25025010103,25,25025,010103,101.03,Polygon,1,0,0,288104,0,288087.3269605157,0.0000578716
25025010104,25,25025,010104,101.04,Polygon,1,0,0,281681,5013,286678.0112184258,0.0000557695
25025010204,25,25025,010204,102.04,Polygon,1,0,0,253410,607,253996.927058029,0.000079022
25025010205,25,25025,010205,102.05,Polygon,1,0,0,182773,0,182761.9340282028,0.0000605449
25025010206,25,25025,010206,102.06,Polygon,1,0,0,182280,1185,183453.6393323972,0.0000619228
25025010300,25,25025,010300,103,Polygon,1,0,0,507208,0,507175.1918746509,0.0000646838
25025010403,25,25025,010403,104.03,Polygon,1,0,0,88555,0,88547.3216363745,0.0000867073
25025010404,25,25025,010404,104.04,Polygon,1,0,0,136909,0,136900.6777509412,0.0000607867
25025010405,25,25025,010405,104.05,Polygon,1,0,0,364894,0,364870.66820999,0.0000639413
25025010408,25,25025,010408,104.08,Polygon,1,0,0,43381,0,43378.1681617539,0.0000652783
25025010500,25,25025,010500,105,Polygon,1,0,0,193266,6725,199979.4369873923,0.0000578177
25025010600,25,25025,010600,106,Polygon,1,0,0,339678,0,339656.3184999655,0.0000638296
25025010701,25,25025,010701,107.01,Polygon,1,0,0,202021,0,202008.0548017831,0.0000640785
25025010702,25,25025,010702,107.02,Polygon,1,0,0,300176,0,300157.2270916467,0.0000625397
25025010801,25,25025,010801,108.01,Polygon,1,0,0,132039,0,132029.3704696125,0.0000729294
25025010802,25,25025,010802,108.02,Polygon,1,0,0,156827,0,156819.4709017056,0.0000480089
25025020101,25,25025,020101,201.01,Polygon,1,0,0,219375,0,219361.5695409938,0.0000612215
25025020200,25,25025,020200,202,Polygon,1,0,0,108297,0,108289.3510261352,0.0000706296
25025020301,25,25025,020301,203.01,Polygon,1,0,0,262787,528,263298.7742643934,0.000061621
25025020302,25,25025,020302,203.02,Polygon,1,0,0,76786,0,76780.7830440919,0.0000679415
25025020304,25,25025,020304,203.04,Polygon,1,0,0,145054,0,145045.0607354871,0.0000616271
25025020305,25,25025,020305,203.05,Polygon,1,0,0,297773,71961,369710.7316472062,0.0000629327
25025030100,25,25025,030100,301,Polygon,1,0,0,77344,0,77340.2537847238,0.0000484358
25025030200,25,25025,030200,302,Polygon,1,0,0,58261,0,58256.7741699231,0.0000725327
25025030301,25,25025,030301,303.01,Polygon,1,0,0,154190,242405,396570.3700651448,0.0000621035
25025030302,25,25025,030302,303.02,Polygon,1,0,0,477388,0,477354.1614141291,0.0000708828
25025030400,25,25025,030400,304,Polygon,1,0,0,165170,0,165163.8276756877,0.0000373695
25025030500,25,25025,030500,305,Polygon,1,0,0,191230,294934,486129.9683040706,0.0000700004
25025040100,25,25025,040100,401,Polygon,1,0,0,264111,62166,326257.8790245089,0.0000586035
25025040200,25,25025,040200,402,Polygon,1,0,0,141294,0,141285.3454967132,0.0000612517
25025040300,25,25025,040300,403,Polygon,1,0,0,279606,0,279590.0057068189,0.000057203
25025040401,25,25025,040401,404.01,Polygon,1,0,0,433403,26534,459906.5875896721,0.000066123
25025040600,25,25025,040600,406,Polygon,1,0,0,1434872,413598,1848361.4911476728,0.000058702
25025040801,25,25025,040801,408.01,Polygon,1,0,0,950452,755218,1705566.6343731126,0.0000606012
25025050101,25,25025,050101,501.01,Polygon,1,0,0,299770,184516,484259.0674709866,0.0000556129
25025050200,25,25025,050200,502,Polygon,1,0,0,243271,0,243254.6846868843,0.0000670664
25025050300,25,25025,050300,503,Polygon,1,0,0,355332,364090,719374.646736054,0.0000658213
25025050400,25,25025,050400,504,Polygon,1,0,0,131776,0,131766.2839652848,0.0000737314
25025050500,25,25025,050500,505,Polygon,1,0,0,272242,0,272224.9743998552,0.0000625385
25025050600,25,25025,050600,506,Polygon,1,0,0,171854,0,171843.0017104736,0.0000639979
25025050700,25,25025,050700,507,Polygon,1,0,0,267935,0,267918.3700268229,0.0000620672
25025050901,25,25025,050901,509.01,Polygon,1,0,0,615897,194140,809987.8373830509,0.0000606918
25025051000,25,25025,051000,510,Polygon,1,0,0,1043220,210157,1253296.6030883677,0.0000641442
25025051101,25,25025,051101,511.01,Polygon,1,0,0,1159397,622953,1782242.5026616643,0.0000603121
25025051200,25,25025,051200,512,Polygon,1,0,0,429617,493577,923136.1546034731,0.0000626579
25025060101,25,25025,060101,601.01,Polygon,1,0,0,295623,0,295602.4530146159,0.000069504
25025060200,25,25025,060200,602,Polygon,1,0,0,170385,0,170374.3876211655,0.0000622847
25025060301,25,25025,060301,603.01,Polygon,1,0,0,272519,0,272502.902979103,0.0000590675
25025060400,25,25025,060400,604,Polygon,1,0,0,399279,0,399254.1932958148,0.0000621287
25025060501,25,25025,060501,605.01,Polygon,1,0,0,411742,0,411716.1506331078,0.0000627805
25025060601,25,25025,060601,606.01,Polygon,1,0,0,140332,0,140323.1261944451,0.0000632344
25025060602,25,25025,060602,606.02,Polygon,1,0,0,432113,0,432086.3715907198,0.0000616237
25025060603,25,25025,060603,606.03,Polygon,1,0,0,398230,0,398198.4483037509,0.0000792298
25025060604,25,25025,060604,606.04,Polygon,1,0,0,416318,629367,1045618.6622302632,0.0000634395
25025060700,25,25025,060700,607,Polygon,1,0,0,128227,0,128217.8140495063,0.0000716382
25025060800,25,25025,060800,608,Polygon,1,0,0,343013,0,342988.6794035111,0.0000709028
25025061000,25,25025,061000,610,Polygon,1,0,0,159578,0,159568.0997722784,0.0000620401
25025061101,25,25025,061101,611.01,Polygon,1,0,0,165282,0,165268.5708064481,0.0000812502
25025061201,25,25025,061201,612.01,Polygon,1,0,0,562013,0,561974.1940992718,0.000069048
25025061202,25,25025,061202,612.02,Polygon,1,0,0,380810,4897,385682.9960906092,0.0000622335
25025061203,25,25025,061203,612.03,Polygon,1,0,0,352712,13894,366582.5614033099,0.000063934
25025061204,25,25025,061204,612.04,Polygon,1,0,0,412236,57818,470021.4889081751,0.0000691646
25025070102,25,25025,070102,701.02,Polygon,1,0,0,138976,0,138967.7112581544,0.0000596415
25025070103,25,25025,070103,701.03,Polygon,1,0,0,107596,0,107594.7424482935,0.0000116877
25025070104,25,25025,070104,701.04,Polygon,1,0,0,761798,69922,831665.9144737782,0.0000650285
25025070201,25,25025,070201,702.01,Polygon,1,0,0,144031,0,144022.9931769003,0.000055591
25025070202,25,25025,070202,702.02,Polygon,1,0,0,178542,0,178534.3080415859,0.0000430821
25025070301,25,25025,070301,703.01,Polygon,1,0,0,143331,0,143322.5474271948,0.0000589724
25025070302,25,25025,070302,703.02,Polygon,1,0,0,193304,0,193294.0240711294,0.0000516075
25025070402,25,25025,070402,704.02,Polygon,1,0,0,247190,0,247173.4334210216,0.0000670196
25025070501,25,25025,070501,705.01,Polygon,1,0,0,122863,0,122855.2310756932,0.0000632324
25025070502,25,25025,070502,705.02,Polygon,1,0,0,174417,0,174404.2127071038,0.0000733145
25025070600,25,25025,070600,706,Polygon,1,0,0,133036,0,133028.9055282324,0.0000533275
25025070700,25,25025,070700,707,Polygon,1,0,0,162697,0,162686.7208227472,0.0000631799
25025070801,25,25025,070801,708.01,Polygon,1,0,0,61235,0,61230.6300957519,0.0000713629
25025070802,25,25025,070802,708.02,Polygon,1,0,0,129953,0,129946.2236718965,0.0000521445
25025070901,25,25025,070901,709.01,Polygon,1,0,0,57691,0,57686.3135396657,0.0000812338
25025070902,25,25025,070902,709.02,Polygon,1,0,0,110873,0,110866.9378237399,0.0000546768
25025071101,25,25025,071101,711.01,Polygon,1,0,0,359031,0,359007.50540497,0.0000654389
25025071201,25,25025,071201,712.01,Polygon,1,0,0,412278,0,412254.1479747802,0.0000578542
25025080100,25,25025,080100,801,Polygon,1,0,0,1026664,0,1026592.3604914332,0.0000697789
25025080300,25,25025,080300,803,Polygon,1,0,0,268833,0,268813.9412852809,0.0000708943
25025080401,25,25025,080401,804.01,Polygon,1,0,0,440308,0,440276.7939621431,0.0000708732
25025080500,25,25025,080500,805,Polygon,1,0,0,244076,0,244059.6338331573,0.0000670536
25025080601,25,25025,080601,806.01,Polygon,1,0,0,561665,0,561626.0134787515,0.0000694124
25025080801,25,25025,080801,808.01,Polygon,1,0,0,364890,0,364869.0209401921,0.0000574942
25025080900,25,25025,080900,809,Polygon,1,0,0,256492,0,256475.2998127286,0.00006511
25025081001,25,25025,081001,810.01,Polygon,1,0,0,559703,0,559669.061142044,0.0000606373
25025081101,25,25025,081101,811.01,Polygon,1,0,0,117783,0,117773.1840397944,0.0000833394
25025081102,25,25025,081102,811.02,Polygon,1,0,0,376868,0,376843.8042542588,0.0000642022
25025081200,25,25025,081200,812,Polygon,1,0,0,269261,0,269243.287860549,0.0000657806
25025081301,25,25025,081301,813.01,Polygon,1,0,0,235660,0,235642.8095240581,0.0000729461
25025081302,25,25025,081302,813.02,Polygon,1,0,0,344681,0,344657.3887191235,0.0000685018
25025081400,25,25025,081400,814,Polygon,1,0,0,620480,0,620441.7479041492,0.0000616492
25025081500,25,25025,081500,815,Polygon,1,0,0,336293,0,336271.6211296119,0.0000635722
25025081700,25,25025,081700,817,Polygon,1,0,0,633875,0,633833.5623743393,0.0000653719
25025081800,25,25025,081800,818,Polygon,1,0,0,373922,0,373896.4541634304,0.0000683186
25025081900,25,25025,081900,819,Polygon,1,0,0,433381,0,433354.3697128886,0.0000614477
25025082000,25,25025,082000,820,Polygon,1,0,0,392156,0,392131.9304233899,0.0000613776
25025082100,25,25025,082100,821,Polygon,1,0,0,370577,0,370551.5039263285,0.000068801
25025090100,25,25025,090100,901,Polygon,1,0,0,446964,0,446935.8325133162,0.0000630196
25025090200,25,25025,090200,902,Polygon,1,0,0,273671,0,273654.4391566454,0.0000605137
25025090300,25,25025,090300,903,Polygon,1,0,0,380394,0,380367.5421937395,0.0000695537
25025090400,25,25025,090400,904,Polygon,1,0,0,425139,0,425106.2888497347,0.0000769422
25025090600,25,25025,090600,906,Polygon,1,0,0,301665,0,301644.9409331699,0.0000664945
25025090700,25,25025,090700,907,Polygon,1,0,0,1073066,0,1072994.4955703062,0.0000666356
25025090901,25,25025,090901,909.01,Polygon,1,0,0,1173210,349461,1522566.4805600799,0.0000686422
25025091001,25,25025,091001,910.01,Polygon,1,0,0,1186269,447567,1633721.1589433141,0.0000702892
25025091100,25,25025,091100,911,Polygon,1,0,0,422042,0,422014.015846224,0.0000663066
25025091200,25,25025,091200,912,Polygon,1,0,0,323612,0,323590.0600050258,0.0000677972
25025091300,25,25025,091300,913,Polygon,1,0,0,262560,0,262543.2581569162,0.0000637639
25025091400,25,25025,091400,914,Polygon,1,0,0,325020,0,325002.5485864115,0.0000536934
25025091500,25,25025,091500,915,Polygon,1,0,0,404167,0,404138.5318216355,0.0000704367
25025091600,25,25025,091600,916,Polygon,1,0,0,313158,0,313135.0873325584,0.0000731665
25025091700,25,25025,091700,917,Polygon,1,0,0,288865,0,288845.2619603052,0.0000683296
25025091800,25,25025,091800,918,Polygon,1,0,0,432066,0,432032.6807705882,0.0000771161
25025091900,25,25025,091900,919,Polygon,1,0,0,481983,0,481949.429646207,0.0000696505
25025092000,25,25025,092000,920,Polygon,1,0,0,489739,0,489705.1046947295,0.000069211
25025092101,25,25025,092101,921.01,Polygon,1,0,0,1306107,65874,1371891.3644235998,0.000065333
25025092200,25,25025,092200,922,Polygon,1,0,0,582526,0,582484.2493067675,0.0000716718
25025092300,25,25025,092300,923,Polygon,1,0,0,342974,0,342953.2503154069,0.0000604993
25025092400,25,25025,092400,924,Polygon,1,0,0,594486,0,594448.3640779982,0.0000633083
25025100100,25,25025,100100,1001,Polygon,1,0,0,1036588,874,1037395.1075282373,0.000064477
25025100200,25,25025,100200,1002,Polygon,1,0,0,350641,0,350617.6709289108,0.0000665326
25025100300,25,25025,100300,1003,Polygon,1,0,0,491877,0,491845.3236417847,0.0000643989
25025100400,25,25025,100400,1004,Polygon,1,0,0,626250,0,626209.6332139553,0.0000644579
25025100500,25,25025,100500,1005,Polygon,1,0,0,857716,0,857658.5588823986,0.0000669699
25025100601,25,25025,100601,1006.01,Polygon,1,0,0,552586,0,552548.0045867759,0.0000687593
25025100603,25,25025,100603,1006.03,Polygon,1,0,0,872496,343682,1216094.4716782293,0.000068681
25025100700,25,25025,100700,1007,Polygon,1,0,0,1211115,146231,1357255.8176695348,0.0000664402
25025100800,25,25025,100800,1008,Polygon,1,0,0,1746759,172846,1919473.3115524086,0.0000686018
25025100900,25,25025,100900,1009,Polygon,1,0,0,953384,35935,989248.7479036819,0.0000710106
25025101001,25,25025,101001,1010.01,Polygon,1,0,0,1302132,3948,1305996.0740290617,0.0000642579
25025101002,25,25025,101002,1010.02,Polygon,1,0,0,1164930,4637,1169486.2476044521,0.0000690447
25025101101,25,25025,101101,1011.01,Polygon,1,0,0,587566,0,587528.5756015063,0.0000636939
25025101102,25,25025,101102,1011.02,Polygon,1,0,0,561192,0,561150.8177014369,0.0000733836
25025110104,25,25025,110104,1101.04,Polygon,1,0,0,301939,0,301919.5390525757,0.0000644532
25025110105,25,25025,110105,1101.05,Polygon,1,0,0,348074,0,348050.2494614566,0.0000682342
25025110106,25,25025,110106,1101.06,Polygon,1,0,0,212664,0,212651.3204572512,0.0000596224
25025110201,25,25025,110201,1102.01,Polygon,1,0,0,348208,0,348187.1159949492,0.0000599757
25025110301,25,25025,110301,1103.01,Polygon,1,0,0,817931,0,817875.7624381291,0.0000675333
25025110401,25,25025,110401,1104.01,Polygon,1,0,0,522960,0,522925.4210700197,0.0000661216
25025110403,25,25025,110403,1104.03,Polygon,1,0,0,942866,7697,950498.1844468813,0.0000681865
25025110501,25,25025,110501,1105.01,Polygon,1,0,0,647837,0,647792.6589068654,0.0000684448
25025110502,25,25025,110502,1105.02,Polygon,1,0,0,684300,0,684252.6298127412,0.0000692243
25025110601,25,25025,110601,1106.01,Polygon,1,0,0,1406478,8282,1414666.9163052447,0.0000657947
25025110607,25,25025,110607,1106.07,Polygon,1,0,0,1124028,0,1123950.5581819676,0.0000688967
25025120103,25,25025,120103,1201.03,Polygon,1,0,0,340186,0,340162.756943867,0.0000683246
25025120104,25,25025,120104,1201.04,Polygon,1,0,0,405800,0,405773.6361138425,0.0000649677
25025120105,25,25025,120105,1201.05,Polygon,1,0,0,1839766,2474,1842120.1103053051,0.0000650782
25025120201,25,25025,120201,1202.01,Polygon,1,0,0,713168,0,713117.6987988156,0.0000705321
25025120301,25,25025,120301,1203.01,Polygon,1,0,0,657613,0,657569.8886978504,0.0000655573
25025120400,25,25025,120400,1204,Polygon,1,0,0,999846,0,999779.7017685589,0.0000663084
25025120500,25,25025,120500,1205,Polygon,1,0,0,213706,0,213693.8048074934,0.0000570653
25025120600,25,25025,120600,1206,Polygon,1,0,0,257295,0,257279.2340083328,0.0000612759
25025120700,25,25025,120700,1207,Polygon,1,0,0,310598,0,310577.1972060431,0.0000669766
25025130101,25,25025,130101,1301.01,Polygon,1,0,0,2667966,2565,2670342.1582152271,0.0000707132
25025130200,25,25025,130200,1302,Polygon,1,0,0,1352656,0,1352563.7421026803,0.000068205
25025130300,25,25025,130300,1303,Polygon,1,0,0,1442464,0,1442361.8679111714,0.0000708039
25025130402,25,25025,130402,1304.02,Polygon,1,0,0,1863873,32105,1895843.2925065528,0.0000710491
25025130404,25,25025,130404,1304.04,Polygon,1,0,0,1601540,35273,1636700.6515827002,0.0000686385
25025130406,25,25025,130406,1304.06,Polygon,1,0,0,1052304,5879,1058112.2596185156,0.0000668508
25025140102,25,25025,140102,1401.02,Polygon,1,0,0,2087649,75460,2162956.5034671281,0.0000704988
25025140105,25,25025,140105,1401.05,Polygon,1,0,0,1009264,0,1009195.2011262194,0.0000681674
25025140106,25,25025,140106,1401.06,Polygon,1,0,0,278837,3116,281935.8508852821,0.0000608226
25025140107,25,25025,140107,1401.07,Polygon,1,0,0,627360,0,627315.7661335779,0.0000705079
25025140201,25,25025,140201,1402.01,Polygon,1,0,0,1322336,99765,1422000.3978638051,0.0000707419
25025140202,25,25025,140202,1402.02,Polygon,1,0,0,1538599,17120,1555613.0682039773,0.0000680919
25025140300,25,25025,140300,1403,Polygon,1,0,0,1548879,38736,1587503.3606475545,0.0000703189
25025140400,25,25025,140400,1404,Polygon,1,0,0,1874512,11680,1886061.7671454358,0.0000690454
25025160102,25,25025,160102,1601.02,Polygon,1,0,0,225365,0,225349.9638598124,0.0000667191
