tract_fips,county_fips,county_name,tract_modeled_prevalence_percent,tract_map_class,county_weighted_tract_summary_percent,county_summary_class,absolute_difference_percentage_points,class_changes_after_aggregation,interpretation_limit
25001010100,25001,Barnstable,12.1,10.0% to less than 15.0%,10.5608592651,10.0% to less than 15.0%,1.5391407349,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005641600,25005,Bristol,11.5,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.7604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005641700,25005,Bristol,12.1,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.3604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005641800,25005,Bristol,10.1,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.6395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005641900,25005,Bristol,11.7,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.9604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642000,25005,Bristol,12.9,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.1604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642100,25005,Bristol,11.3,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.5604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642200,25005,Bristol,13,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.2604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642300,25005,Bristol,10.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.3395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642400,25005,Bristol,10.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.3395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005642500,25005,Bristol,10,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.7395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005644101,25005,Bristol,9.6,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,1.1395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005644102,25005,Bristol,9.9,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,0.8395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005644200,25005,Bristol,9.8,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,0.9395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005645101,25005,Bristol,9.6,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,1.1395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005645102,25005,Bristol,9,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,1.7395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005645103,25005,Bristol,9.8,5.0% to less than 10.0%,10.7395653812,10.0% to less than 15.0%,0.9395653812,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005646101,25005,Bristol,10.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.3395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005646103,25005,Bristol,10.5,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.2395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005646104,25005,Bristol,11.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.6604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650101,25005,Bristol,11.9,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.1604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650102,25005,Bristol,13.2,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.4604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650201,25005,Bristol,10.2,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.5395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650202,25005,Bristol,11.8,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.0604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650300,25005,Bristol,10.5,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.2395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650400,25005,Bristol,12.1,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.3604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650500,25005,Bristol,10.5,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.2395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650600,25005,Bristol,13,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.2604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650700,25005,Bristol,13.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.6604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005650800,25005,Bristol,15.2,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,4.4604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005650900,25005,Bristol,16.9,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,6.1604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005651001,25005,Bristol,12.7,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.9604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651002,25005,Bristol,12.8,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.0604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651100,25005,Bristol,14.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,3.6604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651200,25005,Bristol,12.5,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.7604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651300,25005,Bristol,16.3,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,5.5604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005651400,25005,Bristol,15.4,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,4.6604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005651500,25005,Bristol,11.7,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.9604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651600,25005,Bristol,13.2,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.4604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005651700,25005,Bristol,16.8,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,6.0604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005651800,25005,Bristol,22,20.0% or greater,10.7395653812,10.0% to less than 15.0%,11.2604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005651900,25005,Bristol,17.6,15.0% to less than 20.0%,10.7395653812,10.0% to less than 15.0%,6.8604346188,1,tract and county summaries answer different area-level questions; neither supports individual inference
25005652000,25005,Bristol,13,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.2604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652100,25005,Bristol,10.4,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,0.3395653812,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652200,25005,Bristol,11.8,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.0604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652300,25005,Bristol,13.1,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.3604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652400,25005,Bristol,12.8,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,2.0604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652500,25005,Bristol,12.2,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,1.4604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
25005652600,25005,Bristol,14.9,10.0% to less than 15.0%,10.7395653812,10.0% to less than 15.0%,4.1604346188,0,tract and county summaries answer different area-level questions; neither supports individual inference
